Om,H0,w,chi2
0.16883033521319793,73.43742985304021,-1.0610996248593079,1603.9100229847588
0.17615625466001017,73.43742985304021,-1.4356135421191563,1964.3941132730333
0.39714990883613704,73.43742985304021,-0.21045489555140828,1895.3045619098573
0.33421929140476697,73.43742985304021,-1.6150739098341305,1583.6911226100021
0.4703389254638481,73.43742985304021,-0.27057774801387535,1869.8667617865433
0.3985881241964325,73.43742985304021,-0.5055259385112179,1637.8369250412022
0.2438321168640423,73.43742985304021,-0.45777036910743707,1572.5333370503452
0.48841223079962076,73.43742985304021,-0.5281318670536008,1691.750396989241
0.10018375194462234,73.43742985304021,-1.4669264939126048,2543.0835619924287
0.013627243880316286,73.43742985304021,-0.787868196167613,1629.5866936107486
0.05402871646538505,73.43742985304021,-0.5892003000785091,1459.6925696252351
0.4334156103578702,73.43742985304021,-0.6069027326373577,1605.599858864957
0.27712633815083243,73.43742985304021,-1.3654954071294758,1585.3736089936863
0.09676306742016107,73.43742985304021,-1.5102089795781097,2679.420034711513
0.30062686506201813,73.43742985304021,-1.2750032257367212,1514.2447334353033
0.09138726162790105,73.43742985304021,-1.032248831396173,1770.2030012646446
0.4177922250466416,73.43742985304021,-0.8819508046981175,1494.598197070985
0.2676937653444184,73.43742985304021,-0.46087942028934337,1583.9007539567397
0.22861273565788948,73.43742985304021,-0.5695452356726143,1499.3954205396715
0.1809072534887259,73.43742985304021,-0.7181591589335743,1453.8895680752812
0.37816955587133305,73.43742985304021,-1.3784171312915832,1473.6322019064273
0.21708756633203424,73.43742985304021,-1.0337912017040907,1515.447485282904
0.0525899515896606,73.43742985304021,-1.2633026013952624,2471.2897706524873
0.07080354127230919,73.43742985304021,-1.4241149127191455,2738.418688841922
0.5771385987297087,73.43742985304021,-1.783607423386433,1499.8017380227284
0.5451484144245642,73.43742985304021,-1.256860847086895,1515.9923483107186
0.41982428028644975,73.43742985304021,-1.3902139716566055,1460.6978596353836
0.15952197687571174,73.43742985304021,-0.8849562768530934,1504.067648967259
0.5815058264086344,73.43742985304021,-1.7003171675460604,1506.3533810287722
0.4672505423794767,73.43742985304021,-1.3671686452636782,1463.3369615562317
0.4301341134953974,73.43742985304021,-1.7283688160185355,1490.6980357169023
0.2696169012862732,73.43742985304021,-0.7737313527785024,1457.169945295986
0.1633449371070954,73.43742985304021,-0.8908967062902002,1503.3950311855747
0.05783457729209957,73.43742985304021,-1.2600319630808428,2415.624372666773
0.541561437926305,73.43742985304021,-1.5642646393031299,1486.7205871859958
0.27346577390016663,73.43742985304021,-0.2673282675700237,1770.055642535621
0.12141801887713818,73.43742985304021,-0.8649720841782186,1533.171827240723
0.1835739744903915,73.43742985304021,-0.7134186134846914,1453.838508596778
0.3475317413651376,73.43742985304021,-0.949841994768877,1455.2389944006509
0.10606366976353902,73.43742985304021,-0.509546803766072,1480.3932152149387
0.5139685704554253,73.43742985304021,-0.3657919207230058,1817.8374775279692
0.45511171790112603,73.43742985304021,-1.1876631302437923,1468.3334824500535
0.4316777735705621,73.43742985304021,-0.6959595004310231,1563.4443421663568
0.25925582386506224,73.43742985304021,-1.4321800247257648,1661.0187735238446
0.3763853044214659,73.43742985304021,-0.7570319245407384,1504.1514760907298
0.35045878134764136,73.43742985304021,-1.1613509920375158,1458.2713668250171
0.389907960932892,73.43742985304021,-1.789149440957912,1543.7398175942299
0.050666592683933455,73.43742985304021,-0.27115541052380676,1659.687669833069
0.24948444130236577,73.43742985304021,-0.41049352713804965,1612.5485174218893
0.024968504317135487,73.43742985304021,-1.3346615194463545,3034.0321188734774
0.2963944915467113,73.43742985304021,-0.20358829722742322,1860.002556344483
0.19791672739967117,73.43742985304021,-1.2925957207095453,1728.0698322987064
0.08671451331962814,73.43742985304021,-1.0658493016654804,1837.0735933954297
0.06204178063353098,73.43742985304021,-0.43798555812093265,1502.4285744440979
0.3525867433066272,73.43742985304021,-1.3126458378751347,1478.0888423608167
0.10235578112213166,73.43742985304021,-1.07913554498,1799.6794501431689
0.5550720710260783,73.43742985304021,-0.7350605326027913,1652.3677951377588
0.348636683820237,73.43742985304021,-1.591251912364115,1551.2598699438263
0.20812188272090223,73.43742985304021,-1.1242394100932516,1576.3880133946682
0.35454929488885006,73.43742985304021,-1.3049441002213977,1475.5463803073983
0.013682322617818498,73.43742985304021,-0.7171611106162912,1547.1786361610039
0.5751355279448672,73.43742985304021,-1.582448975903405,1508.3476494713832
0.28938206216574014,73.43742985304021,-1.4276296334385001,1591.6223761492442
0.4696411363501717,73.43742985304021,-0.6617980739960276,1607.7842675723527
0.04963799995346314,73.43742985304021,-1.5500410084414162,3456.1084732384384
0.2919949985028962,73.43742985304021,-1.1247691804161764,1479.4198491964141
0.2944241966127125,73.43742985304021,-0.65939084465181,1493.7106506124273
0.5626958729849897,73.43742985304021,-0.5752505849119915,1729.128463964449
0.34303683142564523,73.43742985304021,-1.6481901141253306,1579.1707117707274
0.28409364063417225,73.43742985304021,-0.43680702492883494,1611.6145419524366
0.16018539785513614,73.43742985304021,-0.6416443181920539,1457.5565371172572
0.1989413984055313,73.43742985304021,-1.2571286580906982,1694.3014465227557
0.31240344148292265,73.43742985304021,-0.5779154362716159,1538.7850283784912
0.263346876183028,73.43742985304021,-0.6347218154549457,1488.4546990869478
0.012967247928198256,73.43742985304021,-0.8385740375865831,1707.6199645886404
0.4957751545166147,73.43742985304021,-0.906430122550649,1543.1136288570244
0.53769646310386,73.43742985304021,-0.6244744177606631,1683.1694603489602
0.08414945339916646,73.43742985304021,-0.2011841572712727,1776.9034783226962
0.33242168612342965,73.43742985304021,-0.8743164010945834,1459.0304504165506
0.06514544468126612,73.43742985304021,-0.5060514051804033,1471.3056744700289
0.403344055823887,73.43742985304021,-0.6091620522950674,1582.2474385361147
0.168740270303405,73.43742985304021,-0.43070655674587877,1553.107837106718
0.39565358081514107,73.43742985304021,-0.2727602217853786,1827.3742329072406
0.4361967685721296,73.43742985304021,-1.4910668680626957,1464.1216389046942
0.4611884951505942,73.43742985304021,-1.5352645817678139,1463.7346518270788
0.06464456757353794,73.43742985304021,-0.8618370745361587,1619.3070056852691
0.5496071070825648,73.43742985304021,-1.081127899381593,1548.8054088887623
0.1381283945369285,73.43742985304021,-0.8868436913293293,1527.455048460152
0.022447533705707866,73.43742985304021,-0.5231316248231863,1461.8841328733038
0.33291148163489,73.43742985304021,-0.3092568319212057,1755.5872610396375
0.22255337031746325,73.43742985304021,-1.132134679682307,1557.512674712616
0.4978738458794479,73.43742985304021,-0.6513077671302008,1636.0183774588431
0.48495088323858104,73.43742985304021,-1.485121299453745,1465.8531525901585
0.1902833356936292,73.43742985304021,-0.9447168810327623,1503.0375838727484
0.5717396370418469,73.43742985304021,-1.765112355551168,1496.9143052136665
0.17455070288407118,73.43742985304021,-0.9939990925870449,1547.4285219122949
0.30903427753902873,73.43742985304021,-0.9274616653992002,1451.799978271724
0.15357905434056165,73.43742985304021,-0.6232874627546701,1459.359139339665
0.561626142029378,73.43742985304021,-0.7608243356688134,1649.028877406341
0.09876469054921089,73.43742985304021,-1.2265652251107175,2055.9855549428776
0.02694637163539739,73.43742985304021,-1.7908305588590059,5188.320434875785
0.26105823600182276,73.43742985304021,-1.6152226022032816,1776.539176155339
0.5954253384335022,73.43742985304021,-0.24310295437207619,1960.0752477339554
0.5350063597529483,73.43742985304021,-0.3242669466955106,1862.8824617602852
0.4491648116741695,73.43742985304021,-1.2798509390701676,1461.1259092057426
0.5344754945271148,73.43742985304021,-1.3858352961217797,1494.0449149780766
0.5360679838187179,73.43742985304021,-1.1017339300959401,1532.9238090927927
0.3113150162318694,73.43742985304021,-0.6960959526206836,1489.3029637956563
0.1895574310984758,73.43742985304021,-1.229075723747242,1695.9670098799597
0.4632074592665928,73.43742985304021,-1.6923298436301513,1471.8664469097255
0.39699675790065664,73.43742985304021,-1.1555278520889658,1454.7470188142736
0.22419463732422604,73.43742985304021,-1.3830576088297089,1724.234899403333
0.05668000083690916,73.43742985304021,-1.2801119820620612,2480.3876252687987
0.4480737668094156,73.43742985304021,-1.5392684067403128,1465.0442319047736
0.1574763095537188,73.43742985304021,-0.7458558888869642,1459.6437365965094
0.5620878903202675,73.43742985304021,-0.9573905068076402,1588.827964171255
0.14458234500341086,73.43742985304021,-1.366619012327433,2034.5242679138194
0.07365475944689161,73.43742985304021,-0.9138200299100138,1661.6477473457373
0.49866760327494364,73.43742985304021,-1.0116674445324192,1520.437478251238
0.09197058997469643,73.43742985304021,-0.5264402294943553,1470.5620707822727
0.10756098489464345,73.43742985304021,-0.2704251690556774,1686.295822139708
0.3596296749125061,73.43742985304021,-1.5909271856341505,1535.302424831205
0.5247372245024786,73.43742985304021,-0.3857384337472274,1810.8891821597704
0.11786079942874395,73.43742985304021,-0.6723248987441566,1458.207203207218
0.18619420374005685,73.43742985304021,-0.6919143275233524,1454.8528824245627
0.46644290294470653,73.43742985304021,-1.2011185645720444,1472.13207062482
0.5830958556365804,73.43742985304021,-1.2497468872561264,1550.8074874283166
0.30044471172140536,73.43742985304021,-1.790976824283973,1750.5652835640922
0.08633850153075047,73.43742985304021,-0.22847220058030748,1735.6047983282754
0.008361772624920926,73.43742985304021,-0.829590668203122,1705.2653039113122
0.13779361799931314,73.43742985304021,-1.1562742017217194,1778.8620790962707
0.07909333067191261,73.43742985304021,-0.9299698849725143,1668.6761476062552
0.4065952041677145,73.43742985304021,-1.7351567454459802,1511.959109056584
0.07309950277711867,73.43742985304021,-1.5221584715333298,2994.942903454135
0.30379795897237977,73.43742985304021,-0.802624120058556,1461.174390002981
0.41655746138573185,73.43742985304021,-0.9771812325062079,1475.4779462615436
0.3486699655325414,73.43742985304021,-0.5406802833157871,1581.9680246747516
0.11986539099603456,73.43742985304021,-0.7460116952874607,1474.1179031405673
0.4824747157093576,73.43742985304021,-0.8377029184329805,1552.1305129689702
0.429244277769481,73.43742985304021,-0.4955748731114984,1666.3633438953689
0.44339040234932503,73.43742985304021,-1.690779031116959,1478.645865618032
0.07863465093438794,73.43742985304021,-0.6945811257099437,1476.8102854636086
0.07425228219020676,73.43742985304021,-0.6550548587375753,1466.0924764913875
0.5565375306039045,73.43742985304021,-1.3597383205119824,1512.8388174789918
0.23854691629496438,73.43742985304021,-1.486960581620169,1759.6276883818266
0.18056921506856385,73.43742985304021,-1.4578360392704013,1969.5878541602256
0.29315042721092,73.43742985304021,-1.4829746185088093,1610.0795102705138
0.39771852765814947,73.43742985304021,-0.9619484945542487,1469.35200285521
0.5733739542281819,73.43742985304021,-1.5829979018146745,1506.957328250319
0.171867736129233,73.43742985304021,-0.7451426217290393,1456.3301927284447
0.5548850575872163,73.43742985304021,-1.6318747856819686,1491.5210373633279
0.01491569483175379,73.43742985304021,-1.7569765755035902,5504.238435181389
0.3331188253960948,73.43742985304021,-1.2891356120866062,1487.1904003606974
0.38038506700865105,73.43742985304021,-1.4930244420271344,1490.9213644080346
0.06353844225045198,73.43742985304021,-0.21814071134386825,1741.8741383362287
0.08420375823834758,73.43742985304021,-1.315205919012452,2334.475977719991
0.2514685915897823,73.43742985304021,-1.444697462359178,1689.7262393481003
0.579739147285909,73.43742985304021,-1.4851682824012566,1519.6908463452974
0.3576255319406237,73.43742985304021,-1.2018353523144154,1460.2075548077555
0.5598139329601267,73.43742985304021,-0.8306417674694755,1623.293464391775
0.4826165493677824,73.43742985304021,-0.5488875599259482,1675.2916896202498
0.2804289609331749,73.43742985304021,-1.2166780036110905,1517.3876608202631
0.47085806955131243,73.43742985304021,-0.798446431931537,1555.463757445376
0.010702070386192641,73.43742985304021,-1.02870416275298,2140.34501091141
0.06548639805944097,73.43742985304021,-0.4456074459945625,1499.0575877886715
0.4976571689296418,73.43742985304021,-0.8895331565465037,1549.2677948738044
0.478090252995097,73.43742985304021,-1.3361733249934398,1467.9188849780678
0.1395844451798602,73.43742985304021,-0.6742603885147906,1455.5716268584513
0.3184617543594321,73.43742985304021,-0.4878968191632067,1595.7937255709
0.36360949242000656,73.43742985304021,-1.055294949177656,1453.0157324769816
0.5206433722656066,73.43742985304021,-0.22048441778828964,1941.7779101438837
0.36186429440323536,73.43742985304021,-0.3934449932938986,1695.1370486883
0.2475429415642082,73.43742985304021,-1.4848725285352136,1729.01837430354
0.22451042604430962,73.43742985304021,-0.5411906045500203,1511.064515777071
0.2555292518241059,73.43742985304021,-0.8384780090403743,1452.0464189896225
0.3911586153479845,73.43742985304021,-0.9443019235074646,1469.2310203449097
0.520494379051395,73.43742985304021,-0.9776982614726906,1545.712981904677
0.2723381292457798,73.43742985304021,-0.4345421715481135,1606.3878673460144
0.14870373777081486,73.43742985304021,-0.8226035377544824,1485.1373455920516
0.1419974177985487,73.43742985304021,-0.9396704239140261,1557.8403556604176
0.4476085681460678,73.43742985304021,-1.7218241491871216,1479.850346119059
0.4899412580543462,73.43742985304021,-1.0827154083863082,1500.80347668703
0.06316684791247497,73.43742985304021,-0.3471335007271876,1576.4759443552646
0.039935314173106896,73.43742985304021,-0.6612212330486096,1483.7716865398315
0.3566601982538711,73.43742985304021,-1.7184736351101546,1577.7284277179976
0.08770394651561897,73.43742985304021,-0.38561234855833226,1551.5862132679624
0.4947985142738048,73.43742985304021,-0.4773324457967134,1727.4672707578882
0.18620080435444467,73.43742985304021,-0.9253052614887552,1498.3263189564773
0.08632315978268558,73.43742985304021,-1.7641512557083496,3520.3416489192423
0.5525822834924701,73.43742985304021,-0.900112611145919,1595.1877263903957
0.0993190336411669,73.43742985304021,-1.7126575201177183,3163.382577831943
0.17083204940276134,73.43742985304021,-1.2873936645800312,1813.9261986311953
0.09216803711523518,73.43742985304021,-0.7937446097556178,1518.463298607438
0.06929403819921298,73.43742985304021,-0.3393390657885209,1587.216445708627
0.01268880980186402,73.43742985304021,-1.227526980384834,2787.5333694604738
0.03323724549855606,73.43742985304021,-0.42396194738647464,1501.2195854585173
0.10478488256151161,73.43742985304021,-0.33062238335917393,1613.0123960375913
0.032029159576305234,73.43742985304021,-1.7663297912682971,4867.6352248526755
0.3546862896665827,73.43742985304021,-1.4169154595959497,1497.4489855944146
0.4084287160797038,73.43742985304021,-0.664220321236002,1560.03254045647
0.23617827409921693,73.43742985304021,-0.5890511310727224,1494.3158506233053
0.19079465817122965,73.43742985304021,-1.1721330396527134,1645.0596845514908
0.302715742213338,73.43742985304021,-0.749192619563432,1471.086239952969
0.5250029653407651,73.43742985304021,-0.8205462122207438,1593.957311341917
0.5106789760933236,73.43742985304021,-0.616360061438304,1663.4221735659005
0.026085037207675164,73.43742985304021,-0.6501465156078052,1486.530980809132
0.10889904575791444,73.43742985304021,-1.6626067232154218,2907.5871196527632
0.1420469226626376,73.43742985304021,-1.5467997104959026,2341.0052719162663
0.14963254549932709,73.43742985304021,-1.5876365643850945,2350.592881496091
0.3427395910456636,73.43742985304021,-0.30803188825148964,1762.3455703813952
0.24975745542191535,73.43742985304021,-0.33833176263521714,1679.4960853614189
0.02955247195655639,73.43742985304021,-0.524140368644848,1462.1128952930146
0.22416848307574294,73.43742985304021,-1.613250302918465,1925.2537103360303
0.31425176923058235,73.43742985304021,-0.8811656481286626,1454.4216516038523
0.06100314174222958,73.43742985304021,-1.5004309982562378,3096.561658299783
0.5000751322731358,73.43742985304021,-1.210585699905916,1489.4663124752378
0.03117711987906255,73.43742985304021,-1.3726539573801393,3087.59326405647
0.5549051214108373,73.43742985304021,-0.4737104296200545,1777.1522335122156
0.05946788494792529,73.43742985304021,-1.5688777607691629,3351.841900452877
0.5061449709586516,73.43742985304021,-0.7661133302238787,1596.1225784943294
0.5415918863565702,73.43742985304021,-0.2257685379581329,1947.113884752371
0.5877424083519556,73.43742985304021,-0.7007126667941865,1697.2872782534268
0.48121552816415614,73.43742985304021,-1.6732264175888645,1468.4169504591957
0.46768652446279735,73.43742985304021,-0.3474407968599602,1801.5157554936432
0.38548996559732857,73.43742985304021,-0.771072515696646,1505.1470964486914
0.46739781274687736,73.43742985304021,-1.0699024326316744,1488.3741096503802
0.08073132504788824,73.43742985304021,-0.7444920343342103,1498.9545903693336
0.32164082156858237,73.43742985304021,-0.3935290712437809,1669.866570001872
0.3085337221142487,73.43742985304021,-1.0365964353356012,1456.9033909034401
0.5145432864735345,73.43742985304021,-0.9498856275004333,1547.4226046088722
0.2776796193561095,73.43742985304021,-1.0760841612512744,1477.251485410817
0.23105369766021208,73.43742985304021,-1.6838537178821358,1958.116327795755
0.38373796274226607,73.43742985304021,-0.5406877969162265,1605.7115361530755
0.15987799050050763,73.43742985304021,-1.5977412101730577,2288.2902182182083
0.08386104657237411,73.43742985304021,-1.1686879835387036,2029.412814287674
0.2867263644142475,73.43742985304021,-1.1810834470276332,1498.9528582539024
0.250133621156931,73.43742985304021,-1.3519347326612192,1633.7882993642093
0.1395419643173242,73.43742985304021,-1.1559885985689307,1772.6517783083907
0.2205070860690768,73.43742985304021,-0.8111854233881143,1454.050944060426
0.21983546989574845,73.43742985304021,-1.3017803004676611,1673.8531327415658
0.19649733864752728,73.43742985304021,-1.5239808996827577,1967.0926334894957
0.22767844783615737,73.43742985304021,-0.4090119831883734,1601.5187207025858
0.4114460072735672,73.43742985304021,-0.24666776022858317,1862.5558180479684
0.17812588474277116,73.43742985304021,-1.0662658817978872,1590.3940240654733
0.5693147560292042,73.43742985304021,-1.2767684602486629,1533.9699540282343
0.5498088117229067,73.43742985304021,-1.724028675554833,1485.5729621760051
0.28854625698004716,73.43742985304021,-1.7410375350239151,1762.2421095805744
0.19701672300281328,73.43742985304021,-1.1713888069673568,1630.4304079819424
0.3212608738980019,73.43742985304021,-0.31161277071845483,1746.6595811594814
0.5091362932641748,73.43742985304021,-0.6308663305574969,1655.156216100462
0.3915524043360612,73.43742985304021,-1.24116892980676,1456.3300333653835
0.48263509676824645,73.43742985304021,-0.25112571970870246,1894.4865870538065
0.3196333656394441,73.43742985304021,-1.1139873547908308,1462.7671054827267
0.37975057756057246,73.43742985304021,-1.3571316096405668,1469.9364085875711
0.17289336850947704,73.43742985304021,-1.1178348084410286,1641.5463299604974
0.44093589738617445,73.43742985304021,-1.4615308368258675,1461.8597411079331
0.121442755875431,73.43742985304021,-0.3829779676787268,1569.4293040828795
0.4168788772910989,73.43742985304021,-1.2221227033316957,1456.2991925371248
0.5164314409955364,73.43742985304021,-0.7472496568090858,1612.1842782873948
0.07926170238092635,73.43742985304021,-1.1775244818765382,2072.215436178084
0.3686278443251519,73.43742985304021,-0.35722973125766,1730.7028863295673
0.05705744893796076,73.43742985304021,-0.7721907972549917,1542.340582797442
0.4354293769628561,73.43742985304021,-1.0187969755499209,1478.4106909703178
0.05069593129411214,73.43742985304021,-1.5885712493098585,3582.7369594695815
0.5615638936203756,73.43742985304021,-0.3569333394364731,1856.6369941846658
0.0824447580226813,73.43742985304021,-0.9250930107651666,1654.8945727432877
0.5753281475454483,73.43742985304021,-1.343915243261732,1530.6688467830427
0.480530505651058,73.43742985304021,-0.3953169730932733,1772.9593456641592
0.35620920267981243,73.43742985304021,-1.7128953161689475,1576.7669765007101
0.46957446277772813,73.43742985304021,-1.2974769322726853,1466.7100099873305
0.47706890338985153,73.43742985304021,-0.9410745580765638,1519.8870255351017
0.5676162376903982,73.43742985304021,-1.2562970623307312,1535.3214558318339
0.15203001230351232,73.43742985304021,-1.0372251913938275,1617.6666855656542
0.3540455372149855,73.43742985304021,-1.3770939962704258,1489.4512149498692
0.05702951853864073,73.43742985304021,-1.5918670545073645,3476.2149399604305
0.36969942001447276,73.43742985304021,-1.7410333782130374,1562.1051624493084
0.10277478245567329,73.43742985304021,-1.547765496140573,2704.956269491729
0.3389703668834651,73.43742985304021,-0.27528557756030114,1794.665980878585
0.34345830842030983,73.43742985304021,-0.8793549866612185,1461.5201773751476
0.27959109178873637,73.43742985304021,-1.0176637995552775,1464.1568124107337
0.31357906530787366,73.43742985304021,-1.1850818571108663,1478.5347617115028
0.45835403400395275,73.43742985304021,-0.6665277664265834,1596.6056675251261
0.47954682990723996,73.43742985304021,-1.5739848385502506,1465.397368578893
0.29529192934525744,73.43742985304021,-1.3581922117557386,1551.433605346941
0.3597560649135674,73.43742985304021,-0.7505566085379956,1496.8202735217512
0.5587417414140611,73.43742985304021,-1.0334970166636352,1567.3519345459479
0.07184015310067368,73.43742985304021,-0.567851937665458,1459.2942618812378
0.0702621395400663,73.43742985304021,-0.3646242496693548,1562.6701321854737
0.052625407146461044,73.43742985304021,-0.48260385380695014,1476.9547781362319
0.39471797102431666,73.43742985304021,-1.5052676571828287,1482.604319252895
0.2511649804742277,73.43742985304021,-1.6536476231568344,1842.3044808113082
0.46459284968510595,73.43742985304021,-1.5288950391279224,1463.521945141321
0.4027388479851555,73.43742985304021,-0.5463508934396311,1615.8538863146664
0.2001826549969429,73.43742985304021,-0.33787025681166316,1653.2318536838325
0.5390199284169215,73.43742985304021,-0.3192818116738281,1869.2198947631653
0.45751928824239135,73.43742985304021,-1.3228547370072872,1461.9632167132754
0.16232096454610542,73.43742985304021,-0.45545379517830664,1532.2559823035078
0.2185152106632324,73.43742985304021,-0.9420231439646454,1479.5977849997023
0.18866398812255772,73.43742985304021,-0.48353304264286834,1526.4809462108728
0.0945669891749998,73.43742985304021,-0.9226162521919983,1625.808470498051
0.08867002352531499,73.43742985304021,-1.5665708483534109,2917.472871165667
0.5616764780254464,73.43742985304021,-1.6732487182830442,1493.9662856095524
0.26274242231925193,73.43742985304021,-0.2684493612650567,1763.3621553775758
0.2299918936664459,73.43742985304021,-1.1187159097094737,1539.6832430835766
0.43781142520642674,73.43742985304021,-1.2391669681642914,1459.6916833114333
0.33179583915173994,73.43742985304021,-1.2299150643707035,1475.9152451135399
0.5616839921030773,73.43742985304021,-1.1937049416392447,1539.4974009981988
0.4681808963456353,73.43742985304021,-0.28800507536905884,1852.7738816794006
0.2876217384747242,73.43742985304021,-1.6996726601549186,1740.8189139845933
0.22581568408849573,73.43742985304021,-1.6095019401883213,1914.1184303568982
0.5919789269545932,73.43742985304021,-0.5365575752290412,1774.3931148293768
0.43065614160218607,73.43742985304021,-0.9209448138557781,1493.5120159679648
0.5707167960023046,73.43742985304021,-1.5943411872624769,1504.2359908461315
0.07108714633022481,73.43742985304021,-1.744863781154662,3747.917883862288
0.5103202075144695,73.43742985304021,-1.4412250427532363,1476.3897215940865
0.38224433039472455,73.43742985304021,-1.3827028196635662,1472.1179494258288
0.07315300700106754,73.43742985304021,-1.7772591526805728,3817.1812036059105
0.3529547999815324,73.43742985304021,-1.4542551386604905,1507.843818462064
