Om,w0,wa,chi2_sne,chi2_bao
0.42186885967290133,-0.9780867841768888,-0.22831184299611174,1480.6002735359482,1207.5384071475637
0.487142877794819,-0.8645498930957347,-1.563504673472434,1501.5289591663866,1919.2238310550572
0.42235955487746824,-1.9384243092845974,1.0971107728235667,1538.9355425895712,433.79783222285033
0.46789135630718953,-1.8802608277500648,-0.4371196728064475,1511.6561929993986,814.5023990552194
0.4067579069488892,-1.1834832589424489,-1.714404420965679,1476.1267511065332,359.49876352308297
0.42891193986899845,-0.05312855866766997,0.3217531854553122,2159.8511880961655,12722.621168984
0.46312882258385407,-0.26016893251651463,-2.906791110854169,1598.708268058697,2448.6173536045962
0.25428441801443336,-1.7576619877945596,0.6004469247999227,1890.0121792235711,2390.7581854663426
0.3680328783642699,-0.9113718907646342,-0.6483250304815309,1464.9509749822257,464.3908258435273
0.35296273457072047,-0.669908003848056,0.17157107885377387,1534.6849377813571,1970.6904656152124
0.3361122151756658,-0.9413836657628025,-2.2139118056418794,1492.0248526849132,57.3189822229829
0.37248577487733164,-0.4653533986460656,0.5912603321731256,1713.6908823127055,5730.411888547762
0.5494941311234396,0.1939789477969467,0.6163804238371062,2580.0261822886728,20254.116976576497
0.3134168884306757,-1.787756914138223,0.7079528190361666,1699.9157301160742,624.9662365928663
0.4968278354591481,-0.8658251307945952,-0.6640006973990324,1533.0572802987851,2494.3772289886924
0.23171302283841955,-0.8727827814823825,0.2025319621131465,1470.8264124245272,57.6732468986141
0.36651149700142255,-0.762766644992499,-0.2537239114759098,1492.0658501779499,1107.7888198401797
0.4162753065105006,-1.632671596837493,-1.8346007690381623,1541.8854827288972,343.51338764571227
0.45862223313592787,-0.5956128598237178,-2.88488565887625,1498.2315148726818,1506.7294890626547
0.47112265797928554,-1.9024499703046922,-0.9321158088803085,1516.8164638716937,821.1992696529902
0.47933472351999257,-0.369528328749992,1.074585248779253,1933.3297248380704,10626.847068072166
0.36512749277515627,-0.5410490435917532,-1.3888128039206462,1507.271038130776,1007.8504707807482
0.3537648207335433,-1.2730679294921412,0.7450091833160357,1478.5879007112785,251.77545565156635
0.4857975881257154,0.17577659442010907,0.19832753741546671,2479.970491859554,17319.941563746303
0.38086956751183854,-0.17668755812340775,-1.2336799797193057,1729.599986604045,3650.7064762261143
0.2724313676662078,-0.8130216029031487,-2.9971221781756574,1564.2897764906206,737.4892563983284
0.28667127859965197,0.17912290185833468,-0.8449690456106747,2255.286270491716,10269.149581350479
0.3080547713998389,-0.17380058379778385,-1.035748982459896,1717.2038634927005,3204.4465164429494
0.4497160744053764,-1.6964499836994476,-2.306286807274698,1523.4294439793275,586.8272300992926
0.4142425736070565,-0.6996666707832604,1.0936382053740559,1633.6733378227118,4899.249202516576
0.4690485354067768,-0.7221131992975109,1.7774132536025515,1730.335603318967,7999.748690672128
0.3572747353663466,-0.5635206222171005,-2.3937851934094834,1474.1240296861847,377.273064929862
0.4158539691076715,0.06966450147034298,-1.8452941519940658,1899.293378069537,5150.103269996378
0.4625590393967337,-0.9175297907271456,0.16248424558111285,1525.8941943113057,2321.6361507981933
0.3690653460279762,-1.8297607798956064,1.75431006267537,1562.628802346085,205.49194760477042
0.44567752375574116,-0.9454710068442309,1.6699965206074943,1583.9109727206016,4391.702795151273
0.3338074058933349,-0.2668523487866854,1.6567210817480396,2169.851179431711,17810.053417072773
0.36369461534349284,-1.2110606954541896,-0.799275101757349,1488.443291008736,120.21618999810711
0.3618262106001671,-1.940369206973928,1.9295139775643593,1601.3128913293356,221.3990254351362
0.28041603544109606,-1.332864911805386,-1.1766835590019826,1671.340964869645,1027.8486437122392
0.4486972480785582,-0.4992701216534836,-2.5665031803912433,1522.4395476666068,1680.643959104023
0.35305976597972766,-1.8107792582110607,0.5221958336372645,1625.355804692645,274.7188175691987
0.40124941187276875,-1.1728774208836532,-0.21907780003617638,1467.822721665966,558.695895347322
0.4480746658905909,-1.707112162998162,0.997232330970359,1492.0770010323577,820.981612292313
0.4446531176029944,-0.9529570981913837,0.10553908008850188,1504.8012100658625,1853.4825849570602
0.46653851089727866,-1.688670318101407,1.103234473938537,1487.5349814112203,1115.129331292152
0.39015145154905767,-1.7601186549786372,-1.2805433435651628,1598.785966147401,283.43403537970926
0.35767016879558466,-0.46484265775729394,-1.5603153058840626,1520.8561215916923,1063.4478583963667
0.3920281789093601,-1.6523965049985763,0.786231549149957,1518.546972770313,271.2347878468726
0.23126655660419704,-1.6594492519155795,-0.5114063688604196,2040.645816859818,4362.7749294491005
0.25528875275769125,-0.6964578139745556,-2.103023182102703,1500.799959074175,427.40539608041865
0.2677300387645598,-1.9040936145551333,-1.1249040234861618,2110.6650367856932,3444.9421857314637
0.30027531723985185,-1.9274162166395759,1.0032880767328018,1797.1022301325181,1095.584055270696
0.4399774226723437,-1.0508182083163655,1.619610907111368,1540.6608004961101,3252.683321345985
0.3094520944639939,-1.1967899369059696,0.8016113573812635,1483.5475689845634,78.5282192206496
0.36218374459606106,-0.80183731523591,0.590626276652531,1516.1873842301004,1918.7321972839575
0.5299228297786066,0.18566615803854658,1.0582397492320341,2715.715819576002,23747.027770822922
0.36437360289385745,-1.043645708743258,-1.9973486131278908,1484.5667995333463,108.93980633853138
0.47375155684670867,-0.732671569594179,-0.10209419733998892,1576.4816121684155,3050.9386255385934
0.3066382319990123,0.022335977593858747,-0.029071326178717438,2195.6415346768626,12204.263064951883
0.37945624421323704,-0.9370059733529561,1.729664657914304,1548.4530517314938,3824.8280698713984
0.3049977945089419,-0.2815348437412968,-2.9234772734875376,1509.0802735594916,327.8993347721139
0.3660966924099438,-0.7929644209259894,1.8526150305830313,1624.570698403316,6360.829139911435
0.4840308137457396,-0.5981440547879604,0.6303696414527526,1700.4590414829734,5470.8969592946405
0.22726795768076513,0.051505368609775726,-2.8878078791095976,1666.9595638916344,1195.1495428820958
0.4434423643545857,-1.9984517097010863,-0.4059372369612948,1550.5965523390516,537.361388352835
0.4237735602332278,-0.01793224364565371,-2.6510785124154412,1727.1132719777138,3160.6007210059315
0.3405850044303206,-0.9050775567545146,0.016973800161761865,1468.1328561974265,517.3817033028508
0.2553942145611545,-0.6651183876685809,-0.7419639595883623,1468.626328841547,142.26317345079934
0.407212950771387,-1.0098724616824748,0.8621313247199129,1498.5524726506846,1771.9449188439226
0.3470507290936198,-1.4259790154248881,-0.10285558820140572,1533.2679658141167,102.51246157583402
0.4232676211354704,-1.854784181742769,0.931901790810409,1525.8233300475827,453.3385255468324
0.4021852145523443,0.07927656086319335,-1.1560694911051257,2023.968995374244,7238.828493304348
0.5601778891320915,-0.6274723461955807,1.2844350889876424,1804.93506940322,8006.348687926499
0.3760644372526976,-0.07836437758401682,1.3315310390008674,2407.080563500637,20353.00290203988
0.29765025073781354,-1.3602217772792642,0.27719362930211755,1560.2425814905807,207.05627255939365
0.41792756349563165,-1.3884023117626672,-1.6814133139699652,1495.2567108778578,383.4701707282984
0.42199966839717656,-1.261274221643963,1.9571542319066992,1499.4670270186318,2210.133957005077
0.5359187575240437,-1.4917158963333028,1.0886681435388388,1514.7380373135054,2579.8513625848855
0.4835111245914579,-0.9044644305538103,1.2582585643021655,1601.0712514761417,4256.18571860531
0.43568710591495097,0.05973140375464281,-2.942243798246329,1763.8010966693123,3458.584360535927
0.5463302891219562,-0.0726621224140398,1.1307226604654925,2304.798135469041,17364.47482335538
0.2811236945677149,-0.9107790012836228,-1.9111971298796373,1527.0479001447857,353.7304361526873
0.33602484672502525,-1.2327225751827453,-0.4587188048271198,1505.2050630865251,55.63453727621491
0.3073424058594475,-0.6542868339201717,0.5214277660169464,1540.9508271193354,2251.7608797194057
0.36101901968442324,-0.6530321063461073,-0.948538780725301,1491.5200441252355,883.7430380314983
0.26233138524436916,-0.4957190041911672,-1.7818831088859044,1478.9684499774664,179.22607662954147
0.4635150946814405,-0.8216799431707993,-0.4990905554311942,1524.6651693013407,2162.486470830065
0.3777777302901227,-1.9411384275452546,-1.501168914693917,1688.710200414126,429.63303986122145
0.25291937054973423,-1.8326976618359545,0.0766034091861365,2013.5167171475803,3264.0399732537303
0.29844209187924586,0.14230496789064384,-2.4514656541399287,1841.5834094195857,3060.395120663253
0.43135138474501955,-0.3582823507069879,-0.9584125411995004,1660.7613585286406,3426.751103580681
0.48381265678943813,0.08614317692488971,-0.04198693493841521,2274.9124898752243,13416.040603590476
0.5996730891691787,-1.2530436777597327,1.952607278765493,1634.8154403057758,5116.796887574826
0.691386246600733,-0.8231112797107529,-0.522711149546101,1750.040042809385,6299.5855936296875
0.44144094332759964,-1.2917057780093715,-0.8705702677911815,1471.1426231107998,778.1750912933674
0.3010461879968136,-0.00034289707896695276,1.946062821206631,2869.568709281775,28651.242932933274
0.1867953719268691,-1.3669865570345947,1.6269249477484502,1655.9109907590152,975.0639006494947
0.4267711462343836,-0.4736151314827304,0.3648337841043512,1713.6033945328525,5348.561712044965
0.3187058904689674,-1.614877735239508,-0.27613349820802924,1660.0687620147305,522.8584880907064
0.3584642739820315,-1.76844680763132,-1.6455233119557717,1686.6483985752407,466.2849092643142
0.3387903200940192,-1.6576039585260491,0.11926390749391036,1614.2968056788093,278.59838163836156
0.3859209113583615,-0.835198413444461,1.1698671001978038,1553.6892362840506,3265.820825020267
0.5065980230787643,-0.14200971087976733,1.9079332346586781,2410.269190997569,21781.881013012673
0.4157048567445345,0.1984153953803931,-2.1451459534063817,1997.3422261213493,5802.054200356777
0.3841365162961312,-0.6300973035788828,-1.6297172049464654,1486.4465364046712,843.196986506841
0.2964346247174189,-0.826072229936234,1.4221293099405434,1527.2988186272423,3076.506178829263
0.23253170552956431,-0.2688583009766201,1.30482551889218,2058.437097929288,15101.833301490133
0.35136920909266695,-1.8597627543799706,0.5832941326567767,1644.4420547087652,319.61876958378195
0.394621744918168,-0.21932608223893202,-2.4813435534402606,1596.8712423970342,1834.5127275023435
0.5767929913579883,-0.3315650098179801,0.5312767881458229,1937.054097607063,9132.81460332926
0.4130274521472886,-0.8350086425690999,-0.6547045195531509,1487.277198148772,1221.4526217086143
0.49827395110230577,-1.94942865335792,-1.1437442002281997,1507.4924757635647,1154.5976669034999
0.3500704401460848,-1.5551666428457387,-1.7465679723607899,1633.700205598449,362.86436467587896
0.28150562335829754,-1.1866322813105148,-1.410096719902596,1609.576284156594,729.4123437913013
0.3034883237767628,0.07068889704368075,-0.32103520403787744,2200.6429517579604,11266.260815745505
0.3274773935464247,-0.5953245867818948,-2.1902508186045195,1469.4089949089582,155.9059444623596
0.6128469732435164,-0.8777962508525812,-0.45347270752918245,1646.9309585091353,4719.058049410773
0.3178613320775614,-0.9254618751072075,-2.75898346497841,1524.445924598002,179.3071240116823
0.48384892037363453,-0.2840533904378708,-0.946815058722307,1747.311717050997,4770.925776354846
0.3097072821912974,-1.2880134742778617,1.8001323119297856,1484.702778433081,461.245467107688
0.4931573012874244,-1.7920454316726848,0.69487569140012,1491.1942692329721,1334.289560890285
0.43849509661058633,-0.5105047228625048,-2.6569896230422305,1510.5022375511828,1449.4210096002153
0.38433621023419096,-1.2761647826113958,0.4391811750070933,1473.5306844437878,428.8526338178628
0.39592374738645664,-1.2836957586401354,-2.0194341740989015,1501.3225430241707,234.8307138477122
0.33452123045706095,-0.9996264805929147,-0.6291781346121916,1469.3928915525782,86.52708929330585
0.4446072201482081,-1.465985152182233,-1.5291574437323914,1487.703214875328,629.7088462287479
0.35450165196592204,0.02774556557567953,1.67080512547827,2774.377994806937,26617.443319699814
0.2774394236232752,-0.13666507122050486,-2.727799174892459,1567.4829715561666,668.762005220472
0.27220624256803805,0.1803943281407352,1.4047901958214624,3164.847825492459,30271.532013492397
0.417258791772212,0.12200735104745775,0.5068933431750597,2514.2418860065686,18945.165975288248
0.5579091256410436,-1.308198240530188,-1.1860541556080546,1509.886813659229,2638.65866696228
0.4159991613573438,-1.1626844909022727,1.3982127442034455,1494.0553584274473,1832.8740143754176
0.38813616738901174,-0.4638324213398397,-0.9684856682829497,1572.7805457299453,2090.3354356632813
0.4285826139602543,-1.96513901438289,0.4918502076496609,1547.3236175822635,447.50559468779386
0.5306001741706825,0.1865555478553289,0.9393273358109293,2679.7173880044998,22834.805766108202
0.42193825013638564,-1.9761452194545437,-1.5680452663592273,1600.587582258397,403.9083126621655
0.35890727691662627,-0.830730964774915,-2.6387211874595002,1471.9620470076793,107.92409554429366
0.510628871005989,-0.5288593133131849,1.3406292495638779,1846.2362144836811,9291.022087762734
0.4428756438461614,0.011121877501300226,-1.8435637395948186,1853.937846533979,4939.731274025399
0.5535755991995992,-0.5829000942881579,1.6590350025148002,1871.945011497916,10165.532528941189
0.41832344372219066,-0.6866686406525175,-1.4248015708227264,1496.6852887046043,1279.1226541966234
0.27755309682795,-1.339209541869324,-0.9255207894086244,1663.655064461223,997.1760890343184
0.2631840800754335,-0.6999729310835199,-0.8484490440261023,1467.1937440012146,97.03602274379813
0.565092793223125,-0.3506566714169963,-0.6605540234028968,1793.8501926125596,5953.389494034344
0.5723665720783297,-0.8656983062986132,1.8138122868800748,1733.7233430245935,7200.951330489189
0.38204807867173995,-0.2848023437683258,-1.7745658549517542,1603.710539186732,2032.7675474904167
0.36168126788640126,-1.8468512968767934,0.041369987537788866,1638.8015786489605,311.67118904546254
0.5461444292242202,-1.262169607800892,-1.5293442258480356,1500.568406406719,2403.38903931045
0.2892954317956512,0.11159065494088738,-2.3453491040341836,1818.9437038493784,2881.30388064816
0.31052729810441737,-1.2884222912556185,-1.5561396703221893,1605.2457940609186,457.3288100776342
0.46433267946890444,-0.6319183360057112,-0.23797945922779107,1600.113710883769,3263.0357543755326
0.36053948771404104,-0.856253533133003,0.034949807288760404,1480.1422844255335,923.2839559231497
0.3994878133279929,0.060572829309972764,-1.6813933446581781,1908.1376487289037,5262.955943949302
0.3836557101475488,-1.6419018719066851,1.9365722314757035,1504.4799720439148,441.84993614135476
0.43375745487989337,-1.3413461810785297,-1.186287410789953,1476.9694697211075,601.9833789759329
0.5407481861313717,-0.1027699280521055,1.160189664554121,2272.0588326470706,16897.852048793175
0.4090584906901746,-0.5343544014989632,-2.8248305937022584,1486.623577964109,897.9076668256661
0.46439387932768583,-0.8052914065280905,0.47609037366665374,1575.5226139001738,3250.7199145136315
0.19498278989689777,-1.1312191376193852,-1.4826871342323291,1825.2147555633455,4809.498570145761
0.39512815980698823,-1.0951060473548777,-0.3155540883611354,1466.1818016189127,571.6601688330218
0.3156769729707129,0.05682990208190297,1.1830171729465428,2683.024231733821,23871.3864498924
0.2781186939576372,-0.5236336700256137,0.6242226288926678,1616.1685025780107,3941.7787012185277
0.31218476330712497,0.04401645011330091,-1.2018321124533666,1944.397001782802,5661.739912143861
0.3665876559299188,0.13880943933358525,0.6623973179502061,2637.3961094703354,21318.013449429676
0.4915902542356013,-0.7965823865729711,-0.9300125181206935,1535.6362734323513,2447.340337026195
0.2673607282260436,-0.6582443204911124,-2.682568066915797,1506.335177269044,395.40569637159217
0.40306314925944176,-0.5559971560436536,0.32792459890663217,1638.1310337176863,4012.8745347859817
0.3515830566666422,-0.1538281936643251,1.684080990529714,2383.4334767276328,21278.909251807996
0.3672326905638039,-0.5500422322661374,-2.581738684240988,1475.4233462070113,442.22107984728893
0.5002757825304605,-1.7477756711986536,0.4381265084424575,1489.3369924559763,1444.2996376565982
0.4538115437003926,0.07334624101916631,1.1986699974857533,2616.360724672549,22832.593188100727
0.5337398107442743,-0.545944411402006,-0.016837011629512233,1713.9497048611809,5217.438634415724
0.38454943207500997,-0.08618200206300752,-0.5729887570242251,1920.9434086250644,6848.7676354167625
0.33040573883292973,-1.06557695927967,-1.8139403355648231,1512.3177228172074,90.85892293500049
0.3776141183119501,-0.9556240126406417,-2.030742339165979,1468.5418746650018,210.36177621400208
0.4242496791271222,-0.4845160240104258,-1.018517205949992,1584.4387561566211,2470.0621108519467
0.4176573358453711,-0.29191123006949327,0.20643995780042967,1842.35148203418,7206.415592566782
0.29156119277666337,-1.8273908380394905,-1.4266394708850345,1952.329341245096,2113.3403411260383
0.40904897816278746,-1.1038457662427024,-0.5579705040057403,1466.2982728520822,651.636002425012
0.42282283301389056,-0.30631596335355415,-5.338398520926546e-05,1801.1244567301521,6200.939011212497
0.6517474037533921,0.18291904632188416,-1.9501018634846163,2077.2945305996022,8644.509007778535
0.5876844611281671,-1.9743866073682428,0.7069763039579424,1522.3403318207766,2878.01457839124
0.314675664944118,-1.417421899628183,0.14324387395464644,1563.796573616596,181.44531665724372
0.3712616638450824,-0.9773331198116246,-0.04083037454197225,1468.2480327889389,637.6683295536494
0.2536557998162997,-1.5095282561097858,-0.6094437125719718,1821.3147550779124,2278.7896441889457
0.3409292986036514,-1.9407711631731632,-1.175971340085485,1790.0161890954162,824.2335530875873
0.4315605003590341,-0.8130053469682486,-0.2559323646691327,1514.913675973102,1861.2375648080047
0.5205853620888234,-0.5713230601127377,0.8286578074925561,1764.0412048616142,6762.181794821296
0.32709161622563915,-1.084663465804151,0.5300518120086144,1468.612831918379,250.71925731834963
0.33458535599322037,-1.1862682246856535,0.6885573964939748,1474.7731674171619,204.20503959520244
0.18527109702613453,0.16834323239486704,-1.9529125565020524,1940.8587961271837,3680.5971471692956
0.38373340794550925,-0.9494372489156273,0.8984231677048826,1501.1136071744925,1796.0781268553224
0.2937585588140437,-0.24424720286828516,-1.3229388887233124,1617.1790460929776,1762.57194263799
0.3470560572633926,-1.3682168211692354,-1.8345903063428972,1578.9200626751583,234.2632014691148
0.31231392218324117,-0.17358584324196924,-2.3922443840931606,1583.031144078124,1062.8781358822832
0.3905737445747443,-0.1878606837602268,1.1516369929448276,2160.239367578958,15604.91315548725
0.2242271608643369,-1.4110553328253488,0.11598669731529876,1768.5529983659271,2468.8458689110853
0.2532954754609009,-0.557119105288248,1.2065296458127985,1656.6525127807229,6326.735695968817
0.6129247112028299,-0.4995670512878281,-0.19292097525963658,1793.4372652827994,6419.325540798295
0.2712577418725969,-1.026245836323821,1.301402218897242,1472.074937173169,596.3323199158226
0.29032144215453604,-0.2976838616696349,-0.21714384700618883,1704.9271005122946,4033.4497105078117
0.5836913528321315,-1.3248524253666236,0.22922285769627937,1553.8682678463754,3475.9216248552225
0.6905067169240406,-0.9346019539412453,-2.718197230096152,1668.351384231798,5505.550388456546
0.28284333711746584,0.1783337528255391,0.3482933478621888,2673.9254966890203,20599.090399647816
0.363175104321197,-1.6069135223634015,-0.011441770214595248,1560.8640635225495,165.3580677716757
0.43415555509405096,-1.6748780115620518,-1.7896189784467698,1528.008866468223,464.0096546942958
0.5728697644405593,-1.6871628877268268,-2.4363308882960544,1499.7975557836526,2473.7834770516533
0.30131429215717626,0.1958403980360579,-1.264075968094347,2167.665555332041,8101.818876004395
0.37547221540578907,-1.6481907914940905,-2.6990864563873376,1642.9773677067476,355.8864051985895
0.4777337576061744,-1.5814736789697306,0.004146274582756071,1481.9637945403301,1170.3407922951621
0.4434766074466619,-0.4714695121036705,-0.27028539164503096,1662.500526502473,3973.5046717979003
0.3623843928769901,-0.329107425429239,1.5890778051661218,2054.194381725026,15330.350979356996
0.3866177035483959,-0.8404651279744413,-0.41219195595900393,1481.0383856042333,984.371240409943
0.26251041916300183,0.1618720621687606,0.648653192038442,2772.8300120473195,23076.288618528273
0.3761826256025335,-1.9144004632932639,0.3199253789475094,1620.7064770887287,277.27419213785146
0.3733612509991045,-0.6341940880926777,0.4983194158455029,1588.602034143275,3273.6750026899017
0.4232169889626256,-0.6657674973164422,-1.4317391420380572,1503.7157384447753,1407.3330486568193
0.3444672781180984,-1.2932614679699013,-0.9232495512947847,1526.6643296484085,100.06915834943428
0.44715385225451393,-0.02123096582873507,-2.4011517538091516,1764.1807259212192,3824.3209299299115
0.5012715817819828,-0.7836602465688087,0.2523610819406876,1600.300315959987,3667.4029580727974
0.4155429327668466,-1.4580514100519275,-1.4878108364874842,1504.580753615766,356.5478154920042
0.4351756408399204,-1.8056112643583668,-0.2560374461698558,1524.6290684460937,499.3203134350552
0.40531553475778676,-1.7643384342160127,1.6076186645647894,1514.9735925736356,427.0081503717775
0.40000843930914143,-0.025875658205956942,0.41457074513167225,2226.6445912959384,14163.918515796113
0.3278441966457153,-1.4493207228554845,-1.6616691360447557,1640.042211863043,474.0001397886484
0.4316494261673308,-0.004588336454165454,-0.4267641202151653,2064.3233728304344,9267.523144592962
0.39027134015865106,-1.735740600642218,0.010884440823709873,1556.4860658947002,235.4431699702061
0.6093168308930595,0.16465756542189958,1.2507673778787423,2643.657507007122,23253.63853975199
0.5573354902475243,-0.1666320441029192,0.9688060202651276,2153.094557796436,14065.751883574238
0.4385846552556501,-1.7442967684865682,-1.4238216079199546,1529.0532781989368,500.8231842865486
0.3236942790305233,-1.8106756938040505,1.5982081000716954,1637.9280753430141,301.6035943997036
0.28875885280165825,-0.23243819867266335,-2.263060087626627,1549.9010552989107,705.177483652135
0.5191142953088865,-1.8282542383627074,-1.6195588332665585,1494.624264022393,1495.1419993052561
0.4262749225147139,-1.4232018315155286,-2.8306779697389786,1511.850678845318,408.0011750593147
0.4480143403391611,-0.23725041961310422,-1.443682199156652,1705.4271853220132,3764.9215430118957
0.22554140130258074,-0.0033239728336864616,-0.9297574727412123,1909.6512977873585,5221.450766358475
0.4927438481558181,-0.3111654718308883,-1.793458691676423,1667.634881682807,3633.433399031215
0.4454420338214363,-0.04223579434368552,-2.936939198726053,1698.4169971546944,3049.204076799948
0.28895693155855223,-0.7682457113176604,-2.947428644945438,1523.708078292017,338.593121944092
0.3528475192550051,-0.2848554434910817,1.6198301157556427,2129.6403525046217,16874.441041457812
0.42637172043565197,-1.2427900773232672,0.6740316287507242,1476.0141779537234,1111.345591117142
0.4052466798356244,-0.2725290482087661,0.49197640210841653,1905.0463417342223,8920.50017566386
0.37078288141964455,-0.5045700036661283,0.9286694987358772,1725.8910447470141,6670.559525948187
0.3896511731934039,-0.7353738599500677,0.4709471368080749,1549.6025566540445,2568.7638187266093
0.3748022621793115,0.18306290550095028,-2.6927128249751937,1878.9930159017686,3896.1727273881515
0.4152562512102469,-0.9664850452753493,1.6286546692995465,1552.4555748929865,3654.293786188304
0.5471491972993158,-0.6376560773447866,-0.8559466433942271,1633.6395367782616,4011.282658265742
0.14333415590687026,-0.8782074888995361,-0.7328659583375234,1631.4017220122616,4755.471499359166
0.3763149735490316,-1.4268750529328922,1.4328476469622542,1483.7926634957716,491.368004294553
0.4176512421372447,-1.273195941873204,-1.9774852293463647,1484.2262766103297,400.8408598713517
0.42959939896870997,0.15332868950307033,-1.4359021993873835,2072.0758346221987,7531.877697923023
0.36280854186787104,-1.1373569923676448,1.2750589702740216,1476.516530937107,1057.484899711365
0.22432782175214175,-0.5053062116391609,-0.4016925425107747,1507.4061218508566,695.3683678718385
0.432799548371411,-0.7523860199288286,-0.8992508506503394,1506.9726049475603,1617.3778368196645
0.5727350214164185,-0.042428402019069944,1.77281106286169,2491.7234588106953,22451.72898955512
0.24661385950838624,-0.3330818282613892,1.4435864649124444,1990.2539147120137,14302.977927687361
0.4863828013698189,-1.822566906800314,1.4369474508971747,1493.3144568095115,1341.5380441515847
0.3671474776877106,-1.2180278828347633,-1.938989081156174,1513.7346436136786,126.19315667205035
0.3938675654171153,-0.43379020593282047,1.2194846609272405,1853.1855125818229,9936.450582714124
0.2947101489296051,-1.6450150223742586,0.28347170741168926,1702.6852557743612,829.2279467476642
0.3665543827644124,-0.8924338005685064,0.4576375979022824,1488.9203664872953,1271.3757682666
0.5300044594698958,-1.3009080936764912,-2.7608463961141547,1480.9415773165074,1896.6721512312834
0.45826552419877076,-1.8575406944542934,-0.22132733965294982,1513.1576010114122,721.9017143384385
0.5732311605409944,0.19372139324497306,-1.90719324135826,2069.7897520296274,8024.056014914201
