Om,w0,wa,H0_rd,chi2
0.48919174853688097,-0.5949762524175808,-1.614135173430772,9475.491048733724,676.7985231655865
0.1973193539259838,-0.672403948852154,-1.614135173430772,9475.491048733724,4765.706049039547
0.33336050186351707,-1.1953475367356314,-1.614135173430772,9475.491048733724,1696.4713652062644
0.1219018828936144,-1.533681996798212,-1.614135173430772,9475.491048733724,45239.66213831183
0.17714474603377392,-0.7239913376533891,-1.614135173430772,9475.491048733724,7323.853955045782
0.4415244766212273,-2.423404488584649,-1.614135173430772,9475.491048733724,1307.0232023619583
0.4723810779539086,-2.4776307057285907,-1.614135173430772,9475.491048733724,940.7932212753353
0.583754866217105,0.05492547889024557,-1.614135173430772,9475.491048733724,4056.7824322177885
0.262912679069076,-2.3607278656671333,-1.614135173430772,9475.491048733724,12652.131699998217
0.2852298530174344,-0.9256145489997458,-1.614135173430772,9475.491048733724,2151.039252802403
0.334777905637904,-0.6550367111510647,-1.614135173430772,9475.491048733724,202.88828094599046
0.19473567954214285,-1.9054863111326932,-1.614135173430772,9475.491048733724,22709.335689053354
0.16496075266773583,0.18719251479544496,-1.614135173430772,9475.491048733724,2357.2941029284393
0.3378524631129669,-1.929712684754875,-1.614135173430772,9475.491048733724,3868.6191653311366
0.21345467452544206,0.15354496210002377,-1.614135173430772,9475.491048733724,2124.075918723033
0.43490699734125515,-0.21102919200089465,-1.614135173430772,9475.491048733724,1110.8409675832859
0.31857595943616535,-1.777771139427418,-1.614135173430772,9475.491048733724,4446.573714256753
0.5163390980289188,-2.0477675011717196,-1.614135173430772,9475.491048733724,607.5149956811981
0.4501325510011246,-1.5513018694412946,-1.614135173430772,9475.491048733724,497.9755027601731
0.25618332069102057,-1.306148301189176,-1.614135173430772,9475.491048733724,6384.868948739912
0.5161299006976006,-1.7626459705032298,-1.614135173430772,9475.491048733724,543.6036283059361
0.502382178748401,0.4966746462632696,-1.614135173430772,9475.491048733724,8582.499438913454
0.29373918951508726,-1.811042991281257,-1.614135173430772,9475.491048733724,6332.4688181310175
0.24416405196512206,-0.008095519051429356,-1.614135173430772,9475.491048733724,867.1979601448737
0.4412477519874878,-2.0226467587285817,-1.614135173430772,9475.491048733724,966.4015351258422
0.1698762418046549,0.4407338758278425,-1.614135173430772,9475.491048733724,7417.861392788557
0.19995410123755417,-1.8234296251507454,-1.614135173430772,9475.491048733724,20289.427699968906
0.10368113487550276,-1.2349343356492233,-1.614135173430772,9475.491048733724,44920.66904175477
0.4934621887510692,-0.8243077996962804,-1.614135173430772,9475.491048733724,482.7545611972401
0.43242542829601605,-2.13914285453172,-1.614135173430772,9475.491048733724,1203.1161096413948
0.4525826893131676,-0.04953979756269611,-1.614135173430772,9475.491048733724,2107.7587815765633
0.4903645155109839,-1.6759434019575106,-1.614135173430772,9475.491048733724,475.12802364202406
0.32945788776916995,-0.8521902951950087,-1.614135173430772,9475.491048733724,714.5890572389939
0.3843705979764469,-0.8510985679202592,-1.614135173430772,9475.491048733724,168.14687395455582
0.16989849906382873,-0.692078043022645,-1.614135173430772,9475.491048733724,7584.71632678083
0.15726503676798673,-2.333542040427056,-1.614135173430772,9475.491048733724,44206.373853998426
0.4342014808952358,-1.9941437145052965,-1.614135173430772,9475.491048733724,1034.1585665104658
0.33554810307156624,-2.0164232712299075,-1.614135173430772,9475.491048733724,4250.264369548003
0.3826180532405944,-1.5938462217524445,-1.614135173430772,9475.491048733724,1427.1778584668011
0.48249942870801277,-2.06525752942498,-1.614135173430772,9475.491048733724,657.1480819264851
0.4173591600002954,0.26576396232286914,-1.614135173430772,9475.491048733724,4792.719003911101
0.37678970032899795,-0.9611366484660979,-1.614135173430772,9475.491048733724,359.3854141011265
0.3796035803727068,-0.6292745568919469,-1.614135173430772,9475.491048733724,26.12465101881748
0.2519750490313061,-1.4275354738056376,-1.614135173430772,9475.491048733724,7735.940577644
0.11540891728396971,-1.6712615768982655,-1.614135173430772,9475.491048733724,54826.113576086704
0.31835869461618116,-0.9904684893033611,-1.614135173430772,9475.491048733724,1397.3868922238298
0.2072923364097646,-1.617031075495499,-1.614135173430772,9475.491048733724,16071.325766857379
0.3042643218623181,-1.4690622228107073,-1.614135173430772,9475.491048733724,3996.3214089999324
0.526701536634083,-1.1417473771874285,-1.614135173430772,9475.491048733724,609.4225087764343
0.21696974293267038,-0.9827989384469333,-1.614135173430772,9475.491048733724,6857.82266256735
0.12915137084453301,0.452942035345516,-1.614135173430772,9475.491048733724,7735.514119277747
0.24069194601099828,-1.8300322355141785,-1.614135173430772,9475.491048733724,12430.26622901785
0.2467968788833418,-1.0360715053520586,-1.614135173430772,9475.491048733724,4919.759052757189
0.4309582573634475,-2.0514647815319833,-1.614135173430772,9475.491048733724,1139.505530267289
0.3785160761706392,-1.4500023018760821,-1.614135173430772,9475.491048733724,1236.1159710052875
0.49194910455320673,-0.34806784388078693,-1.614135173430772,9475.491048733724,1224.503606346376
0.4321567701636938,-1.9766135687182764,-1.614135173430772,9475.491048733724,1046.010281159475
0.30319343072003524,-0.7559460773498705,-1.614135173430772,9475.491048733724,891.8867116298084
0.5070101923330174,-1.2498969292959785,-1.614135173430772,9475.491048733724,451.4504366598481
0.18348645995385196,-2.345261366786581,-1.614135173430772,9475.491048733724,32128.109161901342
0.11135603656693024,0.2992257244353338,-1.614135173430772,9475.491048733724,3948.751156795902
0.14502393038782088,-1.259190579121341,-1.614135173430772,9475.491048733724,25777.764965233662
0.4611796752982251,-0.14822039274650134,-1.614135173430772,9475.491048733724,1652.4075688114217
0.33093861512569367,-1.251059533804599,-1.614135173430772,9475.491048733724,1958.1761364506692
0.1806358895168009,0.3120809647363538,-1.614135173430772,9475.491048733724,4430.561232701377
0.35052238755168175,-1.6285889967133076,-1.614135173430772,9475.491048733724,2447.0272016810145
0.17615605135658421,-1.2633080509369095,-1.614135173430772,9475.491048733724,17220.054266833584
0.448160187538868,-0.22340727922214088,-1.614135173430772,9475.491048733724,1191.167409001828
0.32307813778701533,-1.4689980541574292,-1.614135173430772,9475.491048733724,3047.277038563521
0.2905106130482412,-1.406928785994462,-1.614135173430772,9475.491048733724,4506.438422248338
0.2507560445739383,0.4844695202426701,-1.614135173430772,9475.491048733724,8589.966030278849
0.4151412965594442,-0.8331564229289441,-1.614135173430772,9475.491048733724,103.78616670612944
0.28090630527669525,-0.43185863898955557,-1.614135173430772,9475.491048733724,263.2539953177445
0.1438249596580505,-0.5696132975391706,-1.614135173430772,9475.491048733724,8355.406415853917
0.15900295106025766,-0.016227558530283126,-1.614135173430772,9475.491048733724,1068.802167517653
0.5809488322747572,0.08547529832522915,-1.614135173430772,9475.491048733724,4230.996999391821
0.5542903453538035,-0.8102316025890712,-1.614135173430772,9475.491048733724,1099.2258763329435
0.4498535669053748,-1.616331775100802,-1.614135173430772,9475.491048733724,547.9809501090099
0.2329349807297598,-2.4315992572750917,-1.614135173430772,9475.491048733724,18514.56050665866
0.584588188673862,-0.6567902468070397,-1.614135173430772,9475.491048733724,1664.2865536531338
0.48937545198289734,-0.023593500203141105,-1.614135173430772,9475.491048733724,2635.745452876303
0.4584450945794978,-1.1483805834650216,-1.614135173430772,9475.491048733724,257.93990248487864
0.3246807510718943,-2.005881578527407,-1.614135173430772,9475.491048733724,4871.570835794845
0.23612078092257952,-1.6357537811930771,-1.614135173430772,9475.491048733724,11423.207440925691
0.14819548107674965,-0.9700332114644064,-1.614135173430772,9475.491048733724,17217.45559476768
0.5513011982719208,0.010043656932999578,-1.614135173430772,9475.491048733724,3463.8771305680375
0.3278881449168055,-1.9847405617947382,-1.614135173430772,9475.491048733724,4602.541311098345
0.20118168239761516,-0.6635503728714576,-1.614135173430772,9475.491048733724,4381.078044487524
0.2529783120753263,-0.2398941581483638,-1.614135173430772,9475.491048733724,254.2366902887578
0.38960978447094796,0.3081425610044697,-1.614135173430772,9475.491048733724,5260.330484069256
0.18838639146961586,-2.1498889249634217,-1.614135173430772,9475.491048733724,27835.926533393376
0.5283071420461878,0.27917490249367205,-1.614135173430772,9475.491048733724,5553.922949981338
0.479259764917605,-0.6955973944765614,-1.614135173430772,9475.491048733724,468.2846629363044
0.4597314779754684,-0.19989523770314221,-1.614135173430772,9475.491048733724,1404.151213228927
0.31604651988755184,-2.338675871294334,-1.614135173430772,9475.491048733724,6592.998618345567
0.4136544203512216,-0.9815555330782146,-1.614135173430772,9475.491048733724,188.30699568660174
0.3920489844563678,-0.6321109777576188,-1.614135173430772,9475.491048733724,38.93705776909638
0.42492330077741003,-1.5794984803814796,-1.614135173430772,9475.491048733724,716.6535354706796
0.14222216056994455,-1.205049375696242,-1.614135173430772,9475.491048733724,25247.284295559668
0.30790370108530485,-0.8371055941612058,-1.614135173430772,9475.491048733724,1086.893002599833
0.12080708693094624,-0.8423561806810604,-1.614135173430772,9475.491048733724,20752.8562299205
0.3469954096222595,-2.3744154237794857,-1.614135173430772,9475.491048733724,4533.987921779584
0.26493060616639263,-1.1815547002633229,-1.614135173430772,9475.491048733724,4787.656573161116
0.17226209443302345,-1.8585455356233074,-1.614135173430772,9475.491048733724,29122.072463010918
0.15170148386127583,0.25008523425604956,-1.614135173430772,9475.491048733724,3208.2236198749165
0.39382228608885606,0.4297399703700022,-1.614135173430772,9475.491048733724,7369.430732820674
0.18529648426844306,-1.6010593109437927,-1.614135173430772,9475.491048733724,20844.965109095036
0.5625600591883986,-1.9744438082468236,-1.614135173430772,9475.491048733724,802.0934562594068
0.3905305698501975,-1.8414875471549708,-1.614135173430772,9475.491048733724,1682.575151201217
0.2734349022674185,-1.0667432339411387,-1.614135173430772,9475.491048733724,3501.627661906735
0.39545774574070836,0.12351679733953524,-1.614135173430772,9475.491048733724,2977.241699008961
0.11140193551484875,-0.9998913551870812,-1.614135173430772,9475.491048733724,30229.826409172405
0.5792796066207226,-2.333823814854107,-1.614135173430772,9475.491048733724,927.5762392428674
0.3411517184714501,-2.380343191860568,-1.614135173430772,9475.491048733724,4903.340802122271
0.49136761362514314,-1.8178271631314544,-1.614135173430772,9475.491048733724,527.588502513532
0.1413649999612193,0.02831383282828659,-1.614135173430772,9475.491048733724,1296.1144916837736
0.3433291654190802,-0.635558327394568,-1.614135173430772,9475.491048733724,118.33006438070517
0.3453534971772605,-0.8111264386411254,-1.614135173430772,9475.491048733724,398.24843747869295
0.5689132274874914,-1.5430912222520736,-1.614135173430772,9475.491048733724,885.72330437637
0.3858640261880377,0.28827621513856183,-1.614135173430772,9475.491048733724,4943.214799383021
0.33674470052847694,-1.5064652651136026,-1.614135173430772,9475.491048733724,2604.607323217415
0.2334878315459468,0.004833237958840275,-1.614135173430772,9475.491048733724,917.8710762588111
0.26578449867127607,0.18771055392765224,-1.614135173430772,9475.491048733724,2822.010098037061
0.3603362012357689,-1.04999496035159,-1.614135173430772,9475.491048733724,716.1508349750383
0.3194557301525234,0.18286780844222772,-1.614135173430772,9475.491048733724,3094.793790519801
0.11080603994016522,-1.6695901378268587,-1.614135173430772,9475.491048733724,58524.251429004
0.5131459620971789,-0.5246997214501725,-1.614135173430772,9475.491048733724,1040.6999338807825
0.5480803859198834,-2.236108754426841,-1.614135173430772,9475.491048733724,734.203934272944
0.1701245444993054,-1.0781973577228183,-1.614135173430772,9475.491048733724,14910.323612136308
0.37701807176952473,-1.8480045935249563,-1.614135173430772,9475.491048733724,2070.8829151879927
0.15428787056772178,-2.3117101662081914,-1.614135173430772,9475.491048733724,45509.82167432537
0.4361200465199059,-2.4888234757671377,-1.614135173430772,9475.491048733724,1460.1226894071383
0.24061689191950417,-1.5257436506775748,-1.614135173430772,9475.491048733724,9838.28842204975
0.4297113173459509,-0.7314082163897115,-1.614135173430772,9475.491048733724,132.97084372065623
0.4634973071434413,-1.1343089570465281,-1.614135173430772,9475.491048733724,263.3217993440642
0.48432374595882854,-1.5946921044415117,-1.614135173430772,9475.491048733724,443.7112081726205
0.15387047297794829,0.47360009232875333,-1.614135173430772,9475.491048733724,8338.606520974725
0.558005922568804,0.3185751199390334,-1.614135173430772,9475.491048733724,6132.759683223365
0.2151069954474404,-2.1230400794875095,-1.614135173430772,9475.491048733724,19955.760649707707
0.1187062780880899,-1.2546777199945156,-1.614135173430772,9475.491048733724,36834.623423527184
0.37742623469574166,-0.5534591980191674,-1.614135173430772,9475.491048733724,22.424934641618314
0.2854611419312194,-0.29952760741019,-1.614135173430772,9475.491048733724,114.15514843907256
0.5148948715662066,-1.4008835352715288,-1.614135173430772,9475.491048733724,494.8383058695123
0.5041257360321509,-0.261154561793957,-1.614135173430772,9475.491048733724,1640.6098333518567
0.2585694464113577,-2.127549961267965,-1.614135173430772,9475.491048733724,11926.080194503296
0.5764496975348725,-1.5045621242268858,-1.614135173430772,9475.491048733724,966.322547848502
0.24545891907005932,-0.3507004727322851,-1.614135173430772,9475.491048733724,488.92855518808545
0.35752856461585725,-0.6229516292188748,-1.614135173430772,9475.491048733724,48.67395860363699
0.22798254528380138,0.011630644584964767,-1.614135173430772,9475.491048733724,947.5804995152138
0.5680217850244816,-2.3594289319985347,-1.614135173430772,9475.491048733724,851.232470830898
0.18230390879100908,-1.9768248465308544,-1.614135173430772,9475.491048733724,27493.347586716096
0.1224553096961645,-2.3545162531841006,-1.614135173430772,9475.491048733724,70686.84137499836
0.31754853000151895,-1.923657327252366,-1.614135173430772,9475.491048733724,5050.296833652094
0.5961877820279186,-2.487151568101195,-1.614135173430772,9475.491048733724,1063.166801309373
0.545838633127457,-0.9873690949634013,-1.614135173430772,9475.491048733724,860.144131187472
0.47430400972847464,-0.9150568132952337,-1.614135173430772,9475.491048733724,305.92623862488364
0.5453962454392625,-0.5263246557820156,-1.614135173430772,9475.491048733724,1406.6348587500806
0.5467233198489316,-1.3452626583968696,-1.614135173430772,9475.491048733724,725.6703107707397
0.35942918019322456,-2.490376927944448,-1.614135173430772,9475.491048733724,4090.3874137986277
0.25796452591539654,-0.4783265367770886,-1.614135173430772,9475.491048733724,717.1259165396331
0.486006216055494,-2.3371267367562623,-1.614135173430772,9475.491048733724,768.2868007845582
0.4308306315838806,0.09851129245323165,-1.614135173430772,9475.491048733724,3026.8162777345415
0.28682886443685507,-2.432038036876188,-1.614135173430772,9475.491048733724,9821.968339741594
0.14723333403075764,-0.9085746302301025,-1.614135173430772,9475.491048733724,15871.45489663271
0.473394805674513,0.18475364715656228,-1.614135173430772,9475.491048733724,4197.794378681558
0.23123025796143235,-0.7825312726336597,-1.614135173430772,9475.491048733724,3692.0743561988597
0.5684065752668896,-0.67474976036821,-1.614135173430772,9475.491048733724,1434.8200109225054
0.22048528750284238,-0.4551674549877829,-1.614135173430772,9475.491048733724,1521.7651441367407
0.16137896620574302,-2.132773456808599,-1.614135173430772,9475.491048733724,38508.236176155115
0.5155563360624531,-0.47521869756832125,-1.614135173430772,9475.491048733724,1166.8942957328693
0.17664215831224703,0.14106464603844548,-1.614135173430772,9475.491048733724,1868.265608299359
0.18963415407886955,0.4226624985059493,-1.614135173430772,9475.491048733724,6964.413191729403
0.3996913957604218,-1.1708440019249589,-1.614135173430772,9475.491048733724,462.43818582803414
0.5372810204187323,-1.4664854449673594,-1.614135173430772,9475.491048733724,634.3990615319715
0.19821733285728663,-0.24007115321104866,-1.614135173430772,9475.491048733724,915.8735128954313
0.2551618364500474,-0.8713771357140563,-1.614135173430772,9475.491048733724,3116.126351609786
0.48870241912058876,-1.7280860366349087,-1.614135173430772,9475.491048733724,494.46844708433747
0.5859132130304837,-1.983526345090891,-1.614135173430772,9475.491048733724,991.1042540218392
0.35037059310117113,-1.989309098221769,-1.614135173430772,9475.491048733724,3410.5805474017966
0.1719487512756254,-1.1224688901815438,-1.614135173430772,9475.491048733724,15420.352994841829
0.10696814385410078,-1.9896267831530496,-1.614135173430772,9475.491048733724,74970.72513046165
0.21482801499942764,-2.440843167965543,-1.614135173430772,9475.491048733724,22967.823461227454
0.16591110889326052,-2.34373367509093,-1.614135173430772,9475.491048733724,39825.2982836401
0.43882933680642877,0.28965363185889714,-1.614135173430772,9475.491048733724,5228.516272699858
0.16091625231426557,-2.281115976519593,-1.614135173430772,9475.491048733724,41331.65278861807
0.35316496581031653,-2.280457928257121,-1.614135173430772,9475.491048733724,3973.844886269992
0.44713121782144327,-1.1464346633994027,-1.614135173430772,9475.491048733724,248.9475626445492
0.39055830461045116,-1.7646991529949023,-1.614135173430772,9475.491048733724,1551.097942686192
0.19988782583002881,0.3880815565174931,-1.614135173430772,9475.491048733724,6137.090219318185
0.5020622630911313,0.2329575184934125,-1.614135173430772,9475.491048733724,4898.034048990653
0.45770356480790086,-1.2857702539861986,-1.614135173430772,9475.491048733724,313.668593677379
0.46949200195777085,-1.1538054417512225,-1.614135173430772,9475.491048733724,282.68475209119975
0.16552887577865663,-1.3746590407732895,-1.614135173430772,9475.491048733724,22098.10777003561
0.1618769018251723,-2.3864016500706153,-1.614135173430772,9475.491048733724,42580.816060121826
0.5637812755032539,-1.621459482235874,-1.614135173430772,9475.491048733724,828.2323777018639
0.29878909691247035,-2.131979591164048,-1.614135173430772,9475.491048733724,7326.762289580686
0.2504743458904699,-2.192889009954632,-1.614135173430772,9475.491048733724,13572.847946371568
0.34429202267576664,-0.8174152811908364,-1.614135173430772,9475.491048733724,423.1832746622702
0.4314321063817912,-2.2037054268593135,-1.614135173430772,9475.491048733724,1283.1402554111392
0.577811628523485,-2.191206028614209,-1.614135173430772,9475.491048733724,915.6088321460155
0.2432231134410275,-1.0584588555419543,-1.614135173430772,9475.491048733724,5376.901937562081
0.5624042146560135,-1.1731529046320839,-1.614135173430772,9475.491048733724,931.4351623381331
0.11242974569312816,-2.0870956446028917,-1.614135173430772,9475.491048733724,72639.74449755928
0.3775990211634124,-2.486652925573411,-1.614135173430772,9475.491048733724,3213.857387985608
0.4169875558405426,-1.9210766746964685,-1.614135173430772,9475.491048733724,1229.5433424803002
0.15294870187537665,-1.7923232374538778,-1.614135173430772,9475.491048733724,35723.48674907651
0.17016979853195632,-0.09925466917339731,-1.614135173430772,9475.491048733724,982.2587298694032
0.3095571596581519,0.2463150515816448,-1.614135173430772,9475.491048733724,3904.584761323431
0.5831159560715908,-1.2821668075360908,-1.614135173430772,9475.491048733724,1107.4990498582204
0.39802127661718645,-1.2849198204970667,-1.614135173430772,9475.491048733724,639.2958254635058
0.5665116108001056,-0.36255614872039965,-1.614135173430772,9475.491048733724,2050.2986775532822
0.5021804578064853,-0.6192339528859332,-1.614135173430772,9475.491048733724,770.1114723553419
0.3336908007776458,-1.9475794399197726,-1.614135173430772,9475.491048733724,4147.609204801069
0.49238172462609375,-2.1769326331124157,-1.614135173430772,9475.491048733724,670.4436974599071
0.10891839198849387,-1.1871643280348476,-1.614135173430772,9475.491048733724,39475.85188270226
0.15457199838286748,-0.805514910511711,-1.614135173430772,9475.491048733724,11978.525796821019
0.5147143074413681,-2.0838771905235722,-1.614135173430772,9475.491048733724,614.8366406610064
0.49840854416258085,-1.6201795197746662,-1.614135173430772,9475.491048733724,466.72755021244177
0.21632037098321685,-1.5821710107082754,-1.614135173430772,9475.491048733724,13984.285590294237
0.3653847952995267,-1.716105396927508,-1.614135173430772,9475.491048733724,2155.7513517672483
0.4030079103500055,-1.1177162011246269,-1.614135173430772,9475.491048733724,369.6320722745983
0.5338694768880056,-0.5408092470407844,-1.614135173430772,9475.491048733724,1243.633157127003
0.4015535786693628,-0.971830349152023,-1.614135173430772,9475.491048733724,218.36596313631327
0.3062857846368402,-1.8956303132579673,-1.614135173430772,9475.491048733724,5732.120351621683
0.2870920217035914,-2.191182858857801,-1.614135173430772,9475.491048733724,8737.07543614222
0.312941043186755,-0.03438861130389892,-1.614135173430772,9475.491048733724,1026.3370743974135
0.42596551278998707,-1.062085951846643,-1.614135173430772,9475.491048733724,220.31893625889367
0.5337453158761625,-2.3135824475983684,-1.614135173430772,9475.491048733724,696.2124974078528
0.3269484410381499,-1.725635501051326,-1.614135173430772,9475.491048733724,3788.224666947737
0.22391978147567906,-0.08789866484753572,-1.614135173430772,9475.491048733724,533.5941908940235
0.21833118149879058,-0.24482102567935016,-1.614135173430772,9475.491048733724,590.3905215910576
0.4730071401217232,0.12744989869213352,-1.614135173430772,9475.491048733724,3640.509834643625
0.5082843817119552,-0.6937365219949236,-1.614135173430772,9475.491048733724,735.6539329815187
0.1526390399270625,-1.231282196925835,-1.614135173430772,9475.491048733724,22610.94491072507
0.13327942847758908,-1.2200950073366479,-1.614135173430772,9475.491048733724,28983.586259900254
0.3972168318782259,-1.9179998665211688,-1.614135173430772,9475.491048733724,1640.9739279072
0.17308662209634915,-0.5476031154463543,-1.614135173430772,9475.491048733724,4959.608243946768
0.5123320952281707,-0.7447937317214379,-1.614135173430772,9475.491048733724,719.9442449683448
0.2551673369620372,-2.035406765713492,-1.614135173430772,9475.491048733724,11820.204262613286
0.17193596648557133,0.1569887601361244,-1.614135173430772,9475.491048733724,2024.5654831625002
0.5604852362437251,-1.3945953900682089,-1.614135173430772,9475.491048733724,837.7497680241929
0.1827658613676391,-2.3507837034367944,-1.614135173430772,9475.491048733724,32480.757382517186
0.24236004116896778,-1.5163572376606487,-1.614135173430772,9475.491048733724,9541.988507899294
0.17680669759602932,0.10957014413472743,-1.614135173430772,9475.491048733724,1577.5681352913714
0.1577450318326775,0.25086975758535335,-1.614135173430772,9475.491048733724,3241.3621161497704
0.11057400816822002,-1.0288047482210994,-1.614135173430772,9475.491048733724,31812.83041994991
0.12769770458213006,0.3690198202202537,-1.614135173430772,9475.491048733724,5505.029566372025
0.18732073546792635,0.1257254276359281,-1.614135173430772,9475.491048733724,1740.2772293303262
0.1266909663135877,-0.02430784870232383,-1.614135173430772,9475.491048733724,1586.6914620673429
0.3955719080554856,0.07913019404661803,-1.614135173430772,9475.491048733724,2555.546825702552
0.44035726339975323,-1.3543737634935296,-1.614135173430772,9475.491048733724,393.6902143480073
0.29681522841601415,-0.23059317773336918,-1.614135173430772,9475.491048733724,174.70767208670767
0.2589955484760247,-0.7679829907715523,-1.614135173430772,9475.491048733724,2234.856227628235
0.352263118511115,-0.3409479947790799,-1.614135173430772,9475.491048733724,124.3973121125262
0.5375024711173043,-1.9666416772576762,-1.614135173430772,9475.491048733724,655.7846625161305
0.525565813411103,-0.30581826467517415,-1.614135173430772,9475.491048733724,1731.8516116980254
0.12173753100639598,0.3727773025825152,-1.614135173430772,9475.491048733724,5580.991605871639
0.19074920479826205,-1.5920100328557112,-1.614135173430772,9475.491048733724,19343.78265675583
0.218372435552198,0.4584839718668814,-1.614135173430772,9475.491048733724,7915.479886076148
0.22469378791610592,-1.3648719555838866,-1.614135173430772,9475.491048733724,10302.399750008368
0.3856163258713864,-1.9008295089369014,-1.614135173430772,9475.491048733724,1916.9075639058537
0.30813121285159617,-2.163141310599285,-1.614135173430772,9475.491048733724,6635.846672272893
0.124627059963797,-0.14511426013546647,-1.614135173430772,9475.491048733724,2577.5936048322637
0.2868070692297858,-0.835523798870295,-1.614135173430772,9475.491048733724,1641.0887511921378
0.36187647435881864,-1.5786061190139136,-1.614135173430772,9475.491048733724,1940.5464175732432
0.150835951451858,-0.6746488906187262,-1.614135173430772,9475.491048733724,9673.959768225384
0.5167292768942798,-1.5036964364769858,-1.614135173430772,9475.491048733724,509.8018806717276
0.12598093323255213,-1.1549267280146238,-1.614135173430772,9475.491048733724,29808.704389554656
0.5624209345090311,0.08799237725927345,-1.614135173430772,9475.491048733724,4084.2353517820784
0.14955657078993775,-0.49550056942250587,-1.614135173430772,9475.491048733724,6217.061555097812
0.5217874757988764,-0.21279448088585085,-1.614135173430772,9475.491048733724,2023.0733423626564
0.5513265719638085,-0.7495193455912712,-1.614135173430772,9475.491048733724,1132.5831230921863
0.5897853402932963,0.4741941466568629,-1.614135173430772,9475.491048733724,8136.689833558843
0.5010129401367968,-1.775769801127322,-1.614135173430772,9475.491048733724,515.0496606459244
0.4897387703856645,-1.7131265178435557,-1.614135173430772,9475.491048733724,488.5826744967223
0.4212416379977738,-2.2223231837850013,-1.614135173430772,9475.491048733724,1497.4704343904643
0.48949817728906453,-0.8379414937878686,-1.614135173430772,9475.491048733724,442.664612948012
0.16727610420657354,-0.6599222907748965,-1.614135173430772,9475.491048733724,7314.686589462736
0.36803401797381863,-0.3221152813035406,-1.614135173430772,9475.491048733724,232.40250487420417
0.35711143509520726,-1.493662222152217,-1.614135173430772,9475.491048733724,1870.664441865774
0.5287860720612788,-2.4632295944049183,-1.614135173430772,9475.491048733724,717.4937127549674
0.3313996827967579,-0.6033113887350401,-1.614135173430772,9475.491048733724,146.0979030364639
0.2925447480501767,0.496086477561148,-1.614135173430772,9475.491048733724,8848.15061487042
0.4197816356185551,-1.6163519386300225,-1.614135173430772,9475.491048733724,817.7713887782871
0.23323165875042304,-1.948196642592941,-1.614135173430772,9475.491048733724,14638.542139036877
0.16988420547697844,-1.6546991265209403,-1.614135173430772,9475.491048733724,26294.893169713116
0.3389386370118729,-1.2237535756688582,-1.614135173430772,9475.491048733724,1628.7548820610482
0.30844468429744254,-1.747261213142306,-1.614135173430772,9475.491048733724,4964.333596868908
0.21628497026443685,-1.4591199238974104,-1.614135173430772,9475.491048733724,12576.188519821408
0.283755905057564,-0.5853797842619122,-1.614135173430772,9475.491048733724,649.4754406722839
0.2831962249131237,-1.4649160394721559,-1.614135173430772,9475.491048733724,5321.113406804013
0.2637477822062727,-1.311823165649036,-1.614135173430772,9475.491048733724,5804.28729239063
0.2897320398634645,-2.3799062116022083,-1.614135173430772,9475.491048733724,9271.5852646039
0.4428716727279727,0.2538275048686094,-1.614135173430772,9475.491048733724,4783.1177941850565
0.24843823728564265,-1.2793421202554391,-1.614135173430772,9475.491048733724,6855.106489896332
