Om,H0,M,chi2
0.33174608165187713,70.60486593310566,-19.329173062478556,1461.025930762845
0.33174608165187713,66.41700002092273,-19.323216871269288,2881.93894068649
0.33174608165187713,76.20184417023539,-19.33607779964028,3491.8075200034327
0.33174608165187713,68.93690773884298,-19.251351025051076,2700.385842683803
0.33174608165187713,79.05219725800669,-19.33384564815853,5773.3652013348055
0.33174608165187713,68.61455862508527,-19.20526433268506,3983.3785301732687
0.33174608165187713,66.84136898617228,-19.239528283709912,4621.753651500334
0.33174608165187713,77.4666900818736,-19.18282299648937,1646.7733895577003
0.33174608165187713,67.29926474936741,-19.294040842265737,2888.2193141832245
0.33174608165187713,67.68902462236609,-19.246171843167772,3685.2269441184253
0.33174608165187713,73.99074187281265,-19.326504062817893,2110.4693608173757
0.33174608165187713,78.11843061256197,-19.173077999469943,1715.2769861074896
0.33174608165187713,67.9465199857186,-19.314999007542035,2173.8093920069496
0.33174608165187713,69.65485509350142,-19.32952754972992,1533.6195983975072
0.33174608165187713,76.66107257361766,-19.308989880295364,3164.275639216049
0.33174608165187713,79.57739639091452,-19.188753702255404,2410.315224080913
0.33174608165187713,72.51111779303514,-19.328837094463065,1669.4975102140857
0.33174608165187713,67.15846253826876,-19.227114501032368,4686.45199955797
0.33174608165187713,65.20904431562302,-19.200763739876976,7996.7644142509325
0.33174608165187713,68.44484044998283,-19.199783767903426,4282.712772905363
0.33174608165187713,66.97733326679781,-19.311987822678375,2742.877125784191
0.33174608165187713,75.16488010419286,-19.33767520032448,2873.567739059908
0.33174608165187713,66.82748756942797,-19.260238723245557,4044.323060698549
0.33174608165187713,72.59494897430949,-19.30950293095109,1556.7246131771037
0.33174608165187713,75.4139365346433,-19.21014583819721,1484.257804448593
0.33174608165187713,73.71674913831353,-19.278661440068916,1566.6179799217355
0.33174608165187713,67.99663477490087,-19.260129211793373,3127.2895893551386
0.33174608165187713,77.06186789273394,-19.32730301337966,3880.8702895155807
0.33174608165187713,75.73110694423703,-19.236489942690362,1676.802388415716
0.33174608165187713,76.08476005873312,-19.31289516207362,2901.6445345878683
0.33174608165187713,66.9658662733597,-19.21420286781701,5292.2790103877915
0.33174608165187713,66.85630705475516,-19.33576623549042,2396.486400823125
0.33174608165187713,78.91343826509761,-19.154821081543734,1751.4139691601172
0.33174608165187713,70.9636729073741,-19.213094604282837,2281.1391349518867
0.33174608165187713,69.5142303767141,-19.313654086437616,1652.0470033939519
0.33174608165187713,72.328760680273,-19.34718107090763,1784.2720821029952
0.33174608165187713,74.94296319145374,-19.283107421558956,1909.545846957628
0.33174608165187713,79.33434885570455,-19.31943734718956,5540.6659382933785
0.33174608165187713,69.29669340323082,-19.30631773337609,1769.9768156507876
0.33174608165187713,78.87212643968041,-19.175449948312423,1951.196801322923
0.33174608165187713,65.37289237079385,-19.22935906798983,6612.064901759701
0.33174608165187713,73.32797063490237,-19.314708469394223,1752.7314161937234
0.33174608165187713,74.50962667521628,-19.23866811986251,1490.2540194425987
0.33174608165187713,66.5884610562613,-19.298843869315004,3279.850350351594
0.33174608165187713,67.1050939559587,-19.15475982712838,7324.530094197817
0.33174608165187713,71.28671478974456,-19.343448553947262,1535.9151634526042
0.33174608165187713,79.49347868214772,-19.203536315566435,2625.0563772184064
0.33174608165187713,73.9406382985156,-19.195400594761715,1549.8619749644404
0.33174608165187713,78.99534832400317,-19.336567447208463,5814.551969092524
0.33174608165187713,77.06541373419456,-19.31562612715373,3585.2700281642374
0.33174608165187713,72.01072402332937,-19.273138668179207,1471.893146801207
0.33174608165187713,76.77145173878282,-19.176369034694186,1504.5923147288436
0.33174608165187713,65.26755175965482,-19.2426000123163,6246.3635251944215
0.33174608165187713,66.63715995148603,-19.21893862999854,5490.483485187321
0.33174608165187713,77.44142922324104,-19.19339743290863,1724.7290231812988
0.33174608165187713,76.95225632487742,-19.184375442332495,1563.563916395837
0.33174608165187713,68.48961112949651,-19.254743091383265,2910.465125477564
0.33174608165187713,72.9615438589858,-19.248241372245303,1463.5684496058482
0.33174608165187713,74.09023731050016,-19.206398828582444,1485.6922467392
0.33174608165187713,78.01608430664017,-19.297331528252876,3791.7256127948654
0.33174608165187713,74.04660736008088,-19.179102052726893,1632.7250356002767
0.33174608165187713,71.1885735391052,-19.345842635104834,1533.790019279787
0.33174608165187713,70.61276065110773,-19.310845679558057,1488.9352955494314
0.33174608165187713,71.38823129560265,-19.1899600113927,2446.640998196342
0.33174608165187713,74.77896538369961,-19.281948357621467,1844.745817689585
0.33174608165187713,78.01235947628487,-19.32003343346154,4412.279272820992
0.33174608165187713,71.8084532311445,-19.312649048857722,1477.9999251130773
0.33174608165187713,68.71759344427038,-19.243848719612785,2986.04586934012
0.33174608165187713,68.54993544496372,-19.180763694131002,4746.331258840919
0.33174608165187713,76.19021420365169,-19.33586985684578,3478.8586417907763
0.33174608165187713,77.24853145135866,-19.34390381817507,4490.103299797914
0.33174608165187713,66.57917119781187,-19.256966372832633,4360.8268467858115
0.33174608165187713,65.99838285432767,-19.15876251698927,8704.094735826662
0.33174608165187713,73.91650495634678,-19.294198039317177,1721.7565427093714
0.33174608165187713,67.19259866289048,-19.158165892186588,7072.624627487171
0.33174608165187713,77.36996285684512,-19.172463764682,1564.4835283558266
0.33174608165187713,69.65502010886112,-19.2933729847225,1784.997058288519
0.33174608165187713,67.15807899456713,-19.186610387148768,6031.714571811679
0.33174608165187713,78.81455708731175,-19.212826539486237,2460.594573110353
0.33174608165187713,67.48297584102917,-19.24763552221905,3816.6982196621834
0.33174608165187713,69.27080123506903,-19.265416771391425,2282.0043462391022
0.33174608165187713,67.30420092788088,-19.18689944881491,5853.265168663361
0.33174608165187713,66.73235095498032,-19.191384113460995,6361.8868271724405
0.33174608165187713,65.3172202450466,-19.198612732811487,7934.854976956289
0.33174608165187713,65.8309311374639,-19.150348809756938,9350.159516120906
0.33174608165187713,67.61962206403778,-19.254297507811724,3539.5241386674907
0.33174608165187713,65.80072898940763,-19.188615404436018,7681.049896379499
0.33174608165187713,73.86715724166457,-19.1775043266033,1684.7301689191431
0.33174608165187713,75.2107179019926,-19.307679483709265,2353.291710054663
0.33174608165187713,70.90445685248042,-19.34158671158939,1487.1297229297606
0.33174608165187713,69.76986645428074,-19.269050319562286,2013.8999969799208
0.33174608165187713,72.56789355533346,-19.178652663112643,2083.347531280779
0.33174608165187713,78.12507413351912,-19.2921793437611,3736.8957106555963
0.33174608165187713,77.76697440233309,-19.209997969186514,1994.4672718399584
0.33174608165187713,65.65212593019189,-19.34853037218715,2883.922801021001
0.33174608165187713,67.72247614394786,-19.278927113535953,2917.206177119742
0.33174608165187713,68.55117306656594,-19.226896661048368,3484.1571846067836
0.33174608165187713,68.74081363748317,-19.324048561985535,1770.5626674025903
0.33174608165187713,73.56848977614159,-19.170678617570513,1828.459197319004
0.33174608165187713,71.24393638554788,-19.318745204576587,1460.9865705974312
0.33174608165187713,65.73881179891391,-19.1680412909992,8669.648678930824
0.33174608165187713,70.60421207689357,-19.306722138263407,1502.8398237052513
0.33174608165187713,72.85629423076456,-19.151144265216832,2365.212610405928
0.33174608165187713,66.52507854355574,-19.22905025734088,5274.707215729622
0.33174608165187713,77.50187830682839,-19.33313102111234,4381.471997813257
0.33174608165187713,65.77942799697657,-19.33694455310427,3033.0563957976137
0.33174608165187713,78.87262803527094,-19.33501566074811,5643.029719682259
0.33174608165187713,66.48669712369814,-19.232021450541808,5218.311990677674
0.33174608165187713,77.65362427396629,-19.188084159534522,1730.8869347478312
0.33174608165187713,78.53979715891425,-19.2694074516459,3457.3697943852694
0.33174608165187713,79.69356020879889,-19.26103284814363,4049.884247891216
0.33174608165187713,77.0303882041039,-19.232142459267074,2011.8161897938203
0.33174608165187713,76.69216311156994,-19.24339187904273,2033.2029924132933
0.33174608165187713,74.63724913993322,-19.212387653379746,1453.2010130742374
0.33174608165187713,76.68494531867194,-19.255642855967395,2198.1086767656325
0.33174608165187713,67.0182831261972,-19.207227862987185,5468.693101659886
0.33174608165187713,73.04102053921456,-19.15053785149067,2288.840789564205
0.33174608165187713,72.71334305285622,-19.279940431550248,1462.9047088158
0.33174608165187713,77.86358216183837,-19.34755690741693,5132.510583371809
0.33174608165187713,71.94199048390274,-19.32487499088967,1538.035632216987
0.33174608165187713,70.7763424415053,-19.239297163002608,1996.4466970717156
0.33174608165187713,74.59344906855665,-19.28114844257107,1782.248078285394
0.33174608165187713,68.99694976251268,-19.162003481259,4892.8505799842915
0.33174608165187713,67.09652616430935,-19.224510781978523,4827.4227891240225
0.33174608165187713,72.16815911035619,-19.245928962806907,1558.6069909601326
0.33174608165187713,71.25334052892327,-19.190392099745594,2509.0715564786324
0.33174608165187713,68.48854910793311,-19.298282025790183,2163.8459427457033
0.33174608165187713,70.51267715172692,-19.186052291943525,3027.9381786128174
0.33174608165187713,70.49588674739371,-19.349387779027182,1478.1284269817925
0.33174608165187713,69.91243346618818,-19.226064527572856,2604.535246901461
0.33174608165187713,70.69196119590393,-19.163048569790842,3422.1583145693353
0.33174608165187713,75.28615018183918,-19.192428009593225,1455.0967617515635
0.33174608165187713,69.45314711856928,-19.179273161570528,3976.3000662884533
0.33174608165187713,79.23286890073011,-19.2706090609657,3969.402052890034
0.33174608165187713,78.74522029307266,-19.185152210779975,2025.8613230465942
0.33174608165187713,72.21365642450118,-19.239833666993945,1586.1647004922104
0.33174608165187713,69.92541807507033,-19.22629195269936,2593.168183452757
0.33174608165187713,73.03152184745005,-19.33821693213284,1906.9281865357066
0.33174608165187713,77.72840733160437,-19.309689660565123,3906.291391032175
0.33174608165187713,74.78881010840153,-19.23980711689729,1526.7451128455614
0.33174608165187713,77.06587741920616,-19.338239788435303,4180.941212462578
0.33174608165187713,72.9908341409861,-19.201710638682457,1695.5700453267907
0.33174608165187713,74.49376443901431,-19.181988598295618,1537.7515105638001
0.33174608165187713,69.32233421273692,-19.165927527741037,4465.61702931106
0.33174608165187713,76.02339743465436,-19.32964630816404,3223.7508189345135
0.33174608165187713,68.03606889688578,-19.162055950395438,5905.488429934892
0.33174608165187713,75.42197193227747,-19.336475998474143,3000.2197606383447
0.33174608165187713,77.91078602488841,-19.255188756814437,2773.349715458914
0.33174608165187713,66.98154255952316,-19.181949795874438,6413.290343258506
0.33174608165187713,74.2156961081288,-19.33593777228711,2347.94710178317
0.33174608165187713,66.42643622344902,-19.346353785402204,2455.231993736578
0.33174608165187713,75.8857344240714,-19.34501045625867,3491.5881238946163
0.33174608165187713,66.2673982823528,-19.247745952112794,4944.154588867606
0.33174608165187713,79.03909734050939,-19.187680651080665,2168.2947531710333
0.33174608165187713,67.06111895056704,-19.324514665785482,2470.7604466185144
0.33174608165187713,79.3832036886362,-19.32507794918409,5782.250448610301
0.33174608165187713,77.01326264127646,-19.23629062899004,2058.799001590985
0.33174608165187713,73.90523006699532,-19.303140879837617,1802.957139624746
0.33174608165187713,76.7393615694432,-19.203957252971026,1649.1526233644606
0.33174608165187713,76.92672258474629,-19.160072922364648,1473.8904583843448
0.33174608165187713,79.19040594225996,-19.196793318679916,2368.0173773372053
0.33174608165187713,68.8007503075878,-19.174564926724216,4694.709508917227
0.33174608165187713,73.85113843037463,-19.246082788485666,1461.1863226747546
0.33174608165187713,66.42573796346602,-19.18353613915649,7050.39187930441
0.33174608165187713,74.24248550036182,-19.313419363202666,2033.00481114454
0.33174608165187713,67.56936956139184,-19.336330421920877,2052.2288428823363
0.33174608165187713,73.47425917208663,-19.218809377975063,1504.3105515902055
0.33174608165187713,73.58645771050774,-19.33960949924839,2129.684371858578
0.33174608165187713,71.98977729471841,-19.17150371617206,2453.3466508820225
0.33174608165187713,72.83947663269684,-19.211689170578516,1651.5968561086968
0.33174608165187713,76.45885085009883,-19.159559854918218,1460.223804870065
0.33174608165187713,76.988670747681,-19.287222668737353,2897.6718960422495
0.33174608165187713,72.38229823363143,-19.252768338159676,1498.2649967514378
0.33174608165187713,73.99390162283919,-19.201661926990976,1512.9426385766353
0.33174608165187713,78.96854353535153,-19.301444202907838,4640.965599612371
0.33174608165187713,66.79600382751684,-19.241630235977667,4602.955846121163
0.33174608165187713,66.75655348850165,-19.218106544998903,5387.959612504738
0.33174608165187713,66.31563517866152,-19.15423826911059,8440.958208682914
0.33174608165187713,74.86794927560791,-19.201059341151524,1455.247113521069
0.33174608165187713,71.2791245118557,-19.326373829944185,1475.1258627717932
0.33174608165187713,76.61482124212765,-19.254933309723338,2159.4409734986402
0.33174608165187713,75.06847119962889,-19.232245843402087,1529.3950434577187
0.33174608165187713,70.00456637492357,-19.320675371427132,1523.0656086781862
0.33174608165187713,78.47549821042304,-19.263606788603784,3280.6346009401645
0.33174608165187713,76.43798220605979,-19.293198836732834,2710.653701058843
0.33174608165187713,69.05802411365264,-19.326234491547595,1667.162432060561
0.33174608165187713,70.46288026658081,-19.24759161330731,2013.2159303295482
0.33174608165187713,69.71659970306395,-19.31687338379753,1588.3040749968593
0.33174608165187713,67.364174729375,-19.231892518282855,4350.117582599671
0.33174608165187713,67.21675058813287,-19.316060613551628,2527.9905683387537
0.33174608165187713,79.04191195063616,-19.205281015279436,2439.504080395113
0.33174608165187713,71.5685605579813,-19.310951675394065,1461.7911549833962
0.33174608165187713,70.74979734166115,-19.170742979844768,3203.974272474875
0.33174608165187713,75.94528563016067,-19.34475812869024,3526.427742153196
0.33174608165187713,73.2948959787935,-19.245600522590852,1454.1685412759236
0.33174608165187713,79.04209980257693,-19.285979046822693,4248.38021254561
0.33174608165187713,76.70452240864088,-19.304984694845082,3103.243663804309
0.33174608165187713,72.1905434618681,-19.25567944416697,1509.1989061136885
0.33174608165187713,70.6453921022124,-19.18159609273515,3036.453622186481
0.33174608165187713,79.79947317386483,-19.16694455889467,2172.172112387974
0.33174608165187713,75.76640354005465,-19.28935027637043,2313.981105239084
0.33174608165187713,79.26791990005762,-19.319151275580985,5469.400832093949
0.33174608165187713,66.77717865825562,-19.20597191048674,5780.69532690068
0.33174608165187713,77.75800518786174,-19.2336002549088,2320.7923808525334
0.33174608165187713,74.55610825986811,-19.309796770264487,2105.155834729963
0.33174608165187713,66.8288251750267,-19.19794084238251,6006.615498399511
0.33174608165187713,73.82386999953832,-19.24621391295157,1460.1387811022696
0.33174608165187713,75.29144547658173,-19.219320960098518,1502.595179795895
0.33174608165187713,65.18454028832905,-19.278132193207323,5116.686987854802
0.33174608165187713,71.8147694276262,-19.262180487739524,1530.4683890672623
0.33174608165187713,77.38099266794481,-19.31393158032501,3764.730831862891
0.33174608165187713,69.43038538016135,-19.198696826470933,3498.98957284169
0.33174608165187713,71.87822122697827,-19.318597735169643,1503.0124218341205
0.33174608165187713,71.6347119060184,-19.194339481049788,2257.4075611639264
0.33174608165187713,69.52891087163738,-19.19039842902308,3627.4160666027915
0.33174608165187713,78.77662843273332,-19.200679807188976,2251.2157792403414
0.33174608165187713,76.71941053147273,-19.346115442388253,4130.100907924106
0.33174608165187713,66.65882616494166,-19.295373357478667,3306.282771525173
0.33174608165187713,79.9555198675636,-19.256332451441637,4115.857924976885
